start_time,end_time,wav_file,emotion,val,act,dom
283.04,290.44,Ses05F_impro05_F032,xxx,1.5,4.0,4.5
294.72,298.41,Ses05F_impro05_F033,ang,2.5,4.0,4.0
298.47,303.53,Ses05F_impro05_F034,ang,2.5,4.0,3.5
304.28,307.36,Ses05F_impro05_F035,xxx,2.0,3.0,3.0
312.65,320.34,Ses05F_impro05_F036,fru,1.5,4.0,4.5
324.79,326.83,Ses05F_impro05_F037,fru,2.0,3.0,3.5
329.672,331.75,Ses05F_impro05_F038,fru,2.0,2.5,3.5
333.42,338.76,Ses05F_impro05_F039,fru,2.0,3.0,4.0
340.91,344.72,Ses05F_impro05_F040,fru,2.0,3.5,3.5
346.09,355.74,Ses05F_impro05_F041,ang,1.0,4.5,4.5
355.76,358.78,Ses05F_impro05_F042,ang,1.5,4.0,4.5
369.6,371.4369,Ses05F_impro05_F043,xxx,2.0,2.5,2.0
373.39,375.85,Ses05F_impro05_F044,fru,2.0,3.5,3.5
384.96,386.9,Ses05F_impro05_F045,fru,2.5,2.5,2.5
9.76,11.85,Ses05F_impro05_M000,neu,3.0,3.0,3.0
13.22,15.36,Ses05F_impro05_M001,neu,3.0,2.5,3.0
17.6467,24.71,Ses05F_impro05_M002,neu,3.0,2.5,3.0
28.7936,33.56,Ses05F_impro05_M003,neu,3.0,3.0,3.0
33.99,37.9253,Ses05F_impro05_M004,neu,3.0,2.5,3.0
38.686,43.37,Ses05F_impro05_M005,neu,3.0,3.5,3.5
43.43,48.2934,Ses05F_impro05_M006,neu,2.5,3.0,3.5
48.3219,52.36,Ses05F_impro05_M007,neu,2.5,3.5,3.5
55.75,62.81,Ses05F_impro05_M008,neu,2.5,2.0,3.5
66.48,75.1483,Ses05F_impro05_M009,neu,2.5,3.0,4.0
77.21,81.62,Ses05F_impro05_M010,neu,2.5,2.5,3.5
87.21,89.47,Ses05F_impro05_M011,fru,3.5,2.5,3.0
91.38,93.14,Ses05F_impro05_M012,neu,2.5,2.0,3.0
94.58,100.56,Ses05F_impro05_M013,fru,3.0,2.5,4.0
100.59,112.72,Ses05F_impro05_M014,neu,3.0,3.0,3.5
115.42,117.43,Ses05F_impro05_M015,neu,3.0,2.5,3.0
117.77,127.43,Ses05F_impro05_M016,neu,2.5,3.0,3.5
131.082,138.83,Ses05F_impro05_M017,neu,2.5,2.5,4.0
141.7156,147.43,Ses05F_impro05_M018,neu,2.5,3.0,3.5
149.46,150.57,Ses05F_impro05_M019,neu,2.5,3.5,2.5
150.6,151.8076,Ses05F_impro05_M020,fru,2.5,3.0,3.0
151.84,153.09,Ses05F_impro05_M021,fru,2.5,2.5,3.0
153.46,160.0793,Ses05F_impro05_M022,neu,2.5,2.5,3.5
160.1078,165.6,Ses05F_impro05_M023,neu,2.5,2.5,4.0
168.03,172.23,Ses05F_impro05_M024,xxx,2.5,2.5,3.5
180.24,185.19,Ses05F_impro05_M025,neu,2.5,3.5,3.5
185.28,188.7,Ses05F_impro05_M026,fru,3.0,2.5,3.0
197.66,204.16,Ses05F_impro05_M027,fru,2.5,3.0,3.5
206.82,208.89,Ses05F_impro05_M028,fru,3.0,2.5,2.5
211.11,221.4,Ses05F_impro05_M029,fru,2.5,3.0,4.0
225.71,228.4669,Ses05F_impro05_M030,neu,3.0,3.0,3.0
229.6,233.56,Ses05F_impro05_M031,neu,2.5,3.0,3.5
238.79,245.45,Ses05F_impro05_M032,neu,3.0,3.5,4.0
250.96,258.66,Ses05F_impro05_M033,neu,2.0,3.0,4.0
259.25,262.14,Ses05F_impro05_M034,neu,3.0,3.0,3.0
264.9292,271.51,Ses05F_impro05_M035,fru,3.0,3.0,3.5
271.56,278.31,Ses05F_impro05_M036,neu,2.5,3.0,3.5
278.56,280.91,Ses05F_impro05_M037,neu,2.5,3.0,2.5
280.97,283.44,Ses05F_impro05_M038,fru,2.5,3.0,3.0
289.83,296.59,Ses05F_impro05_M039,neu,2.5,3.0,4.0
298.0,299.46,Ses05F_impro05_M040,neu,2.5,2.5,3.0
301.53,304.58,Ses05F_impro05_M041,neu,3.0,3.0,3.5
306.9,313.58,Ses05F_impro05_M042,xxx,2.5,3.0,3.5
319.46,326.9644,Ses05F_impro05_M043,fru,3.0,3.0,4.0
326.98,329.3014,Ses05F_impro05_M044,fru,3.0,3.0,3.0
330.6,334.14,Ses05F_impro05_M045,fru,2.5,2.5,3.5
337.52,342.54,Ses05F_impro05_M046,fru,3.0,3.0,3.5
343.97,346.4064,Ses05F_impro05_M047,fru,2.5,3.0,3.5
355.62,357.0,Ses05F_impro05_M048,neu,3.0,3.0,2.5
358.1,365.26,Ses05F_impro05_M049,fru,2.5,3.5,4.5
365.3,370.53,Ses05F_impro05_M050,neu,2.5,3.5,4.0
371.63,374.16,Ses05F_impro05_M051,neu,3.0,2.5,2.5
375.1,385.14,Ses05F_impro05_M052,neu,3.5,3.0,3.5
386.39,388.27,Ses05F_impro05_M053,neu,4.0,2.5,3.0
10.2102,15.607,Ses05F_impro06_F000,sad,2.0,2.0,3.0
21.25,27.558,Ses05F_impro06_F001,sad,2.0,2.5,3.0
27.9065,35.54,Ses05F_impro06_F002,sad,1.5,2.0,3.0
42.81,47.26,Ses05F_impro06_F003,sad,1.5,2.5,3.0
48.5,49.98,Ses05F_impro06_F004,sad,2.0,2.5,2.5
58.21,59.57,Ses05F_impro06_F005,sad,1.5,2.5,2.5
60.2,64.53,Ses05F_impro06_F006,sad,1.5,2.5,4.0
69.57,71.54,Ses05F_impro06_F007,sad,2.0,2.0,3.5
71.58,73.94,Ses05F_impro06_F008,sad,1.5,1.5,3.5
75.39,79.42,Ses05F_impro06_F009,sad,2.0,2.5,3.0
85.31,87.73,Ses05F_impro06_F010,sad,2.5,2.5,3.0
92.22,99.8,Ses05F_impro06_F011,sad,2.0,2.0,2.5
103.51,107.64,Ses05F_impro06_F012,sad,1.5,2.5,3.0
108.76,111.93,Ses05F_impro06_F013,sad,2.0,3.0,4.0
114.17,119.6,Ses05F_impro06_F014,sad,2.5,2.5,3.0
120.66,122.32,Ses05F_impro06_F015,sad,2.0,2.0,2.5
123.95,128.74,Ses05F_impro06_F016,sad,1.5,2.0,3.0
136.68,140.13,Ses05F_impro06_F017,sad,2.0,2.5,3.0
143.27,144.78,Ses05F_impro06_F018,sad,2.0,3.0,3.0
148.77,153.87,Ses05F_impro06_F019,sad,2.5,3.0,3.0
157.29,158.69,Ses05F_impro06_F020,sad,2.5,2.5,2.5
159.87,164.77,Ses05F_impro06_F021,sad,2.5,3.0,3.0
165.58,172.29,Ses05F_impro06_F022,sad,2.0,3.0,3.5
172.54,179.2,Ses05F_impro06_F023,sad,2.0,3.5,3.0
185.95,187.51,Ses05F_impro06_F024,sad,1.5,3.0,2.0
200.27,202.12,Ses05F_impro06_F025,sad,3.0,2.0,2.5
203.31,207.27,Ses05F_impro06_F026,sad,2.0,2.0,3.0
208.73,210.52,Ses05F_impro06_F027,sad,2.0,2.5,2.5
215.35,217.15,Ses05F_impro06_F028,xxx,4.5,3.0,3.5
220.78,222.76,Ses05F_impro06_F029,sad,2.5,2.5,2.5
6.3966,9.3642,Ses05F_impro06_M000,xxx,2.5,3.0,2.5
15.67,21.0373,Ses05F_impro06_M001,sad,1.5,3.0,3.0
36.29,43.35,Ses05F_impro06_M002,sad,2.0,2.0,3.5
50.17,53.88,Ses05F_impro06_M003,sad,2.0,2.5,2.5
54.92,58.55,Ses05F_impro06_M004,sad,2.0,2.5,3.0
64.24,67.0,Ses05F_impro06_M005,sad,2.0,3.0,3.5
67.72,69.16,Ses05F_impro06_M006,sad,2.5,2.0,2.5
70.51,72.26,Ses05F_impro06_M007,sad,2.5,2.5,3.5
78.95,85.56,Ses05F_impro06_M008,sad,2.5,3.0,3.0
87.32,88.83,Ses05F_impro06_M009,sad,3.0,2.5,2.5
90.25,92.81,Ses05F_impro06_M010,neu,3.0,2.5,3.0
107.03,109.2,Ses05F_impro06_M011,sad,2.5,2.0,3.5
111.47,114.06,Ses05F_impro06_M012,neu,2.5,2.5,3.0
119.18,120.8577,Ses05F_impro06_M013,neu,2.5,2.0,2.5
129.24,133.91,Ses05F_impro06_M014,sad,2.0,2.5,3.5
140.2,144.25,Ses05F_impro06_M015,xxx,2.5,2.5,3.5
144.29,145.99,Ses05F_impro06_M016,xxx,3.0,2.0,3.0
146.36,149.21,Ses05F_impro06_M017,neu,2.5,2.0,2.5
155.06,157.7158,Ses05F_impro06_M018,neu,3.0,3.0,3.0
158.05,159.89,Ses05F_impro06_M019,neu,3.0,2.0,2.5
178.74,184.46,Ses05F_impro06_M020,sad,2.0,3.0,3.0
184.7,186.34,Ses05F_impro06_M021,neu,3.0,2.0,2.5
187.9,200.71,Ses05F_impro06_M022,neu,2.5,3.5,4.0
201.61,203.7,Ses05F_impro06_M023,neu,3.0,2.0,2.5
207.09,209.07,Ses05F_impro06_M024,neu,2.5,2.0,2.5
210.48,221.85,Ses05F_impro06_M025,neu,4.0,3.0,4.0
2.7258,4.66,Ses05F_impro07_F000,exc,4.5,3.5,3.5
5.02,7.81,Ses05F_impro07_F001,exc,4.5,3.0,4.0
9.23,10.25,Ses05F_impro07_F002,exc,4.0,3.0,3.0
11.08,12.57,Ses05F_impro07_F003,exc,4.5,3.0,3.0
13.65,14.79,Ses05F_impro07_F004,exc,4.5,3.5,4.0
14.97,16.7,Ses05F_impro07_F005,exc,4.5,3.0,4.0
19.37,21.68,Ses05F_impro07_F006,hap,4.0,3.0,3.5
24.01,27.77,Ses05F_impro07_F007,neu,4.5,2.5,3.0
30.8,35.79,Ses05F_impro07_F008,exc,4.5,4.0,4.5
41.98,45.04,Ses05F_impro07_F009,xxx,3.5,2.5,3.5
47.74,49.74,Ses05F_impro07_F010,xxx,4.0,3.0,3.0
49.76,52.88,Ses05F_impro07_F011,exc,4.5,3.5,4.0
54.16,58.26,Ses05F_impro07_F012,exc,4.5,4.0,4.0
60.24,64.57,Ses05F_impro07_F013,exc,4.0,3.0,3.5
70.8,73.34,Ses05F_impro07_F014,exc,4.5,3.5,4.0
75.27,76.66,Ses05F_impro07_F015,exc,4.5,3.0,3.5
77.12,79.84,Ses05F_impro07_F016,exc,4.0,3.5,3.5
85.88,87.12,Ses05F_impro07_F017,exc,3.5,2.5,2.5
88.05,89.47,Ses05F_impro07_F018,xxx,3.5,2.5,3.0
90.67,93.07,Ses05F_impro07_F019,xxx,3.5,2.5,3.0
93.63,94.51,Ses05F_impro07_F020,xxx,4.0,3.0,3.0
95.57,98.8,Ses05F_impro07_F021,exc,4.5,3.0,3.5
101.17,103.45,Ses05F_impro07_F022,xxx,4.0,3.5,3.5
104.24,108.42,Ses05F_impro07_F023,exc,4.5,4.0,4.0
117.3,119.36,Ses05F_impro07_F024,exc,4.0,3.0,3.5
119.44,121.72,Ses05F_impro07_F025,exc,4.0,2.5,3.5
123.69,124.93,Ses05F_impro07_F026,exc,4.0,3.5,3.5
125.05,126.54,Ses05F_impro07_F027,exc,4.0,3.5,3.5
129.9,133.96,Ses05F_impro07_F028,exc,5.0,4.0,4.0
135.73,139.15,Ses05F_impro07_F029,exc,4.0,3.5,3.5
144.47,146.71,Ses05F_impro07_F030,exc,5.0,4.5,4.0
147.16,149.35,Ses05F_impro07_F031,exc,4.0,3.5,3.5
149.5,152.36,Ses05F_impro07_F032,exc,4.0,3.0,3.5
158.12,160.02,Ses05F_impro07_F033,exc,5.0,4.0,4.0
162.81,164.04,Ses05F_impro07_F034,exc,4.0,2.5,3.0
169.44,172.37,Ses05F_impro07_F035,exc,3.5,3.0,3.5
172.66,174.02,Ses05F_impro07_F036,exc,3.5,2.5,3.0
174.65,175.73,Ses05F_impro07_F037,exc,4.0,2.5,2.5
177.21,179.14,Ses05F_impro07_F038,exc,4.5,3.5,4.0
179.6,180.76,Ses05F_impro07_F039,exc,4.5,3.5,3.5
4.24,5.2953,Ses05F_impro07_M000,exc,4.0,3.0,3.5
7.15,10.08,Ses05F_impro07_M001,exc,4.0,3.5,3.5
10.11,12.34,Ses05F_impro07_M002,exc,4.5,4.5,4.0
12.36,14.26,Ses05F_impro07_M003,exc,4.5,3.5,4.0
14.45,17.7449,Ses05F_impro07_M004,exc,4.5,3.5,4.0
17.7762,19.94,Ses05F_impro07_M005,exc,3.5,3.0,3.5
21.06,25.82,Ses05F_impro07_M006,exc,4.0,3.5,3.5
27.2,31.37,Ses05F_impro07_M007,hap,3.5,3.5,4.5
31.62,34.09,Ses05F_impro07_M008,exc,4.5,4.0,4.0
34.9,42.61,Ses05F_impro07_M009,exc,3.5,3.0,3.0
43.43,44.9,Ses05F_impro07_M010,xxx,4.0,2.5,3.0
44.94,50.17,Ses05F_impro07_M011,exc,4.0,3.0,3.5
50.66,53.3286,Ses05F_impro07_M012,exc,4.5,3.0,4.0
53.3599,55.99,Ses05F_impro07_M013,exc,4.5,4.0,4.0
56.79,60.95,Ses05F_impro07_M014,exc,4.5,3.0,4.0
63.73,71.24,Ses05F_impro07_M015,exc,4.5,3.5,4.5
72.37,77.5,Ses05F_impro07_M016,exc,4.5,4.5,4.5
79.03,81.54,Ses05F_impro07_M017,exc,4.0,3.5,4.0
81.57,88.16,Ses05F_impro07_M018,exc,3.5,3.0,4.0
89.22,90.16,Ses05F_impro07_M019,exc,2.5,2.5,3.0
90.17,96.2,Ses05F_impro07_M020,exc,3.0,3.5,3.5
97.78,101.5,Ses05F_impro07_M021,exc,3.0,3.0,4.0
102.45,104.76,Ses05F_impro07_M022,xxx,3.5,4.0,3.5
107.77,118.16,Ses05F_impro07_M023,xxx,4.0,3.5,4.0
118.97,122.64,Ses05F_impro07_M024,exc,4.5,3.5,4.5
122.65,128.77,Ses05F_impro07_M025,exc,4.0,4.0,4.0
128.8,131.53,Ses05F_impro07_M026,exc,4.0,3.5,3.5
132.69,136.23,Ses05F_impro07_M027,exc,4.0,3.5,4.0
137.96,143.97,Ses05F_impro07_M028,xxx,3.5,3.5,4.0
143.98,149.67,Ses05F_impro07_M029,exc,4.0,3.5,4.0
151.02,161.48,Ses05F_impro07_M030,exc,4.0,3.5,4.5
161.57,163.08,Ses05F_impro07_M031,exc,4.0,3.5,3.5
164.35,170.8,Ses05F_impro07_M032,exc,4.5,4.0,4.0
171.63,173.14,Ses05F_impro07_M033,exc,4.0,3.5,3.5
173.65,175.54,Ses05F_impro07_M034,exc,4.0,3.0,3.0
175.55,178.95,Ses05F_impro07_M035,exc,3.5,3.0,3.5
179.0466,185.33,Ses05F_impro07_M036,exc,4.0,3.5,3.5
1.9734,3.72,Ses05F_impro08_F000,neu,3.0,1.5,2.5
17.73,18.88,Ses05F_impro08_F001,neu,3.0,2.5,1.5
27.86,32.31,Ses05F_impro08_F002,neu,4.0,2.0,2.0
36.61,39.34,Ses05F_impro08_F003,neu,3.5,2.5,2.5
39.37,41.57,Ses05F_impro08_F004,neu,3.5,2.0,2.5
42.12,45.66,Ses05F_impro08_F005,neu,3.0,2.5,2.0
47.2,48.4,Ses05F_impro08_F006,fru,3.5,3.5,2.0
48.73,61.77,Ses05F_impro08_F007,neu,3.5,2.0,2.5
66.15,73.35,Ses05F_impro08_F008,neu,3.0,2.5,2.5
74.08,74.86,Ses05F_impro08_F009,neu,3.0,2.5,2.5
75.37,82.28,Ses05F_impro08_F010,neu,3.0,2.5,2.5
85.63,86.77,Ses05F_impro08_F011,neu,3.0,2.5,2.0
90.81,92.07,Ses05F_impro08_F012,neu,3.0,1.5,2.0
93.74,95.25,Ses05F_impro08_F013,xxx,3.0,2.5,2.0
95.35,100.55,Ses05F_impro08_F014,neu,3.0,2.0,2.5
100.63,102.81,Ses05F_impro08_F015,neu,3.0,2.0,2.5
103.62,118.66,Ses05F_impro08_F016,neu,3.0,2.5,2.5
120.07,130.0,Ses05F_impro08_F017,neu,3.0,2.5,2.5
132.97,139.05,Ses05F_impro08_F018,neu,3.0,2.0,2.5
139.14,145.43,Ses05F_impro08_F019,neu,3.0,2.0,2.5
145.45,150.48,Ses05F_impro08_F020,neu,3.0,2.0,2.5
150.51,152.57,Ses05F_impro08_F021,neu,3.0,2.5,2.5
154.44,160.18,Ses05F_impro08_F022,neu,3.0,2.5,2.5
161.25,180.32,Ses05F_impro08_F023,neu,3.0,2.0,2.5
182.62,188.27,Ses05F_impro08_F024,neu,3.0,3.0,2.5
188.5,189.53,Ses05F_impro08_F025,neu,3.0,2.5,2.5
191.54,192.89,Ses05F_impro08_F026,neu,3.5,2.0,2.5
193.58,196.75,Ses05F_impro08_F027,neu,3.0,2.5,2.5
197.06,198.86,Ses05F_impro08_F028,neu,3.0,2.5,2.0
202.98,204.19,Ses05F_impro08_F029,neu,3.5,2.0,2.0
204.43,206.63,Ses05F_impro08_F030,neu,3.0,2.0,2.5
208.53,209.83,Ses05F_impro08_F031,xxx,3.5,2.0,2.5
209.86,211.36,Ses05F_impro08_F032,neu,4.0,2.5,2.5
213.17,214.55,Ses05F_impro08_F033,neu,4.0,2.0,2.0
3.2,10.13,Ses05F_impro08_M000,fru,3.0,4.5,3.0
10.14,18.02,Ses05F_impro08_M001,fru,2.5,4.5,2.5
18.03,24.99,Ses05F_impro08_M002,fru,2.5,4.0,3.5
25.01,30.14,Ses05F_impro08_M003,xxx,3.0,3.5,3.0
30.74,39.51,Ses05F_impro08_M004,ang,2.0,4.0,3.5
39.76,49.18,Ses05F_impro08_M005,ang,2.0,4.5,3.5
59.4,65.8,Ses05F_impro08_M006,fru,2.5,3.0,2.5
65.81,69.03,Ses05F_impro08_M007,ang,2.5,3.5,2.5
72.87,74.31,Ses05F_impro08_M008,fru,2.5,3.5,2.0
74.75,75.53,Ses05F_impro08_M009,fru,2.5,2.5,2.0
81.66,88.35,Ses05F_impro08_M010,fru,2.5,3.5,2.0
88.39,96.11,Ses05F_impro08_M011,fru,2.5,3.5,2.5
100.19,101.52,Ses05F_impro08_M012,fru,2.5,2.5,2.5
102.18,104.11,Ses05F_impro08_M013,neu,2.5,2.5,2.5
118.42,121.42,Ses05F_impro08_M014,fru,2.5,3.0,2.0
129.75,133.29,Ses05F_impro08_M015,xxx,3.0,2.5,2.5
134.19,135.92,Ses05F_impro08_M016,neu,3.5,3.0,2.5
137.08,138.2,Ses05F_impro08_M017,xxx,3.0,3.0,2.5
145.11,146.36,Ses05F_impro08_M018,neu,3.0,2.5,2.0
149.36,150.61,Ses05F_impro08_M019,neu,2.5,2.5,2.0
151.89,154.82,Ses05F_impro08_M020,neu,3.0,2.0,1.5
159.54,161.7,Ses05F_impro08_M021,fru,2.5,2.5,3.0
176.96,178.05,Ses05F_impro08_M022,neu,3.0,3.0,1.5
179.92,184.59,Ses05F_impro08_M023,fru,2.0,3.5,2.0
187.71,188.84,Ses05F_impro08_M024,sur,3.0,3.5,2.0
188.99,192.4,Ses05F_impro08_M025,hap,4.0,3.5,2.5
192.4325,194.11,Ses05F_impro08_M026,hap,3.5,3.0,2.0
196.26,197.36,Ses05F_impro08_M027,neu,3.0,2.5,2.0
198.33,203.88,Ses05F_impro08_M028,hap,4.0,3.0,2.5
203.92,204.84,Ses05F_impro08_M029,xxx,4.0,2.5,2.5
206.28,211.1,Ses05F_impro08_M030,hap,3.5,3.0,2.5
211.12,213.48,Ses05F_impro08_M031,hap,4.0,2.0,2.0
213.74,214.94,Ses05F_impro08_M032,xxx,4.0,2.0,2.0
8.0341,13.5,Ses05F_script01_1_F000,sad,2.5,2.5,2.5
15.2259,19.1,Ses05F_script01_1_F001,xxx,2.0,3.0,3.0
20.57,22.1,Ses05F_script01_1_F002,xxx,2.5,2.0,2.5
28.98,32.13,Ses05F_script01_1_F003,xxx,2.5,3.0,2.5
38.11,39.88,Ses05F_script01_1_F004,sad,2.5,2.5,3.0
44.62,46.45,Ses05F_script01_1_F005,sad,3.0,2.5,2.5
50.95,53.31,Ses05F_script01_1_F006,sad,2.5,2.0,2.5
53.64,58.77,Ses05F_script01_1_F007,sad,2.5,2.5,3.0
61.98,64.23,Ses05F_script01_1_F008,sad,2.5,2.0,2.5
69.6,71.32,Ses05F_script01_1_F009,xxx,2.0,2.5,2.5
75.43,77.85,Ses05F_script01_1_F010,xxx,2.5,2.5,2.5
85.02,87.59,Ses05F_script01_1_F011,xxx,2.5,3.5,3.5
105.03,106.9,Ses05F_script01_1_F012,xxx,2.0,3.0,3.5
118.01,125.0,Ses05F_script01_1_F013,xxx,2.0,3.5,4.0
128.55,138.37,Ses05F_script01_1_F014,fru,2.0,4.0,4.0
141.53,150.17,Ses05F_script01_1_F015,xxx,1.5,4.0,4.0
156.16,157.9,Ses05F_script01_1_F016,xxx,3.0,2.0,2.5
159.19,162.28,Ses05F_script01_1_F017,neu,3.0,2.5,3.0
165.77,169.18,Ses05F_script01_1_F018,xxx,2.5,2.5,2.5
170.7,174.97,Ses05F_script01_1_F019,xxx,2.0,3.5,4.0
176.23,180.02,Ses05F_script01_1_F020,xxx,3.0,2.5,3.0
194.8,198.46,Ses05F_script01_1_F021,fru,2.5,4.0,3.5
200.09,207.41,Ses05F_script01_1_F022,xxx,2.5,3.5,4.5
207.47,217.98,Ses05F_script01_1_F023,fru,2.5,3.5,4.0
227.47,230.81,Ses05F_script01_1_F024,neu,2.5,2.5,3.5
232.17,235.16,Ses05F_script01_1_F025,neu,2.5,4.0,3.0
237.52,243.88,Ses05F_script01_1_F026,neu,2.5,3.0,3.0
260.33,263.33,Ses05F_script01_1_F027,neu,2.0,3.5,4.0
265.21,268.04,Ses05F_script01_1_F028,neu,2.5,2.5,3.0
268.85,273.34,Ses05F_script01_1_F029,xxx,2.5,3.0,4.0
284.94,294.2,Ses05F_script01_1_F030,fru,2.0,2.5,4.0
294.66,304.58,Ses05F_script01_1_F031,sad,1.5,2.5,4.0
307.68,309.78,Ses05F_script01_1_F032,xxx,3.0,2.0,2.5
323.18,324.64,Ses05F_script01_1_F033,ang,2.0,3.0,2.5
328.21,330.02,Ses05F_script01_1_F034,ang,2.0,3.0,3.5
333.8,339.38,Ses05F_script01_1_F035,fru,2.0,3.0,4.0
341.63,343.89,Ses05F_script01_1_F036,xxx,2.0,4.0,4.5
364.57,368.98,Ses05F_script01_1_F037,fru,2.5,4.5,3.5
372.58,381.37,Ses05F_script01_1_F038,ang,1.5,4.0,4.5
384.51,387.03,Ses05F_script01_1_F039,xxx,3.0,3.5,3.5
390.42,393.25,Ses05F_script01_1_F040,fru,2.0,2.0,3.0
397.29,399.91,Ses05F_script01_1_F041,xxx,2.0,3.5,3.5
13.0842,15.27,Ses05F_script01_1_M000,sad,2.5,2.5,3.0
18.61,21.02,Ses05F_script01_1_M001,sad,2.0,2.5,2.5
22.07,29.15,Ses05F_script01_1_M002,sad,2.0,3.0,3.0
31.97,38.22,Ses05F_script01_1_M003,sad,2.5,3.0,3.5
39.84,44.06,Ses05F_script01_1_M004,sad,2.5,3.0,3.0
46.11,49.33,Ses05F_script01_1_M005,sad,2.0,3.0,3.0
58.6,60.66,Ses05F_script01_1_M006,sad,2.0,3.0,2.5
63.8,70.23,Ses05F_script01_1_M007,sad,2.0,3.5,3.5
71.08,75.91,Ses05F_script01_1_M008,sad,1.5,3.0,4.0
77.56,85.46,Ses05F_script01_1_M009,sad,2.0,3.0,4.0
87.25,93.7,Ses05F_script01_1_M010,fru,2.0,3.5,4.0
94.09,105.27,Ses05F_script01_1_M011,fru,1.5,3.5,4.5
106.74,108.94,Ses05F_script01_1_M012,fru,2.0,3.5,4.0
122.81,129.61,Ses05F_script01_1_M013,ang,1.5,4.0,4.5
138.49,142.21,Ses05F_script01_1_M014,fru,2.5,3.5,3.5
148.2,151.92,Ses05F_script01_1_M015,fru,2.5,4.0,3.5
153.209,156.55,Ses05F_script01_1_M016,sad,3.0,3.0,3.5
157.72,159.51,Ses05F_script01_1_M017,fru,2.5,3.5,3.5
162.08,164.57,Ses05F_script01_1_M018,neu,3.0,3.0,3.5
168.72,171.3,Ses05F_script01_1_M019,fru,2.0,4.0,4.0
174.27,176.69,Ses05F_script01_1_M020,fru,2.0,4.0,4.0
178.56,186.79,Ses05F_script01_1_M021,xxx,1.0,4.0,4.5
186.82,195.41,Ses05F_script01_1_M022,xxx,1.0,4.0,4.5
197.51,200.21,Ses05F_script01_1_M023,xxx,1.0,4.5,4.5
218.66,228.42,Ses05F_script01_1_M024,fru,1.5,4.0,4.5
229.66,231.77,Ses05F_script01_1_M025,ang,1.5,4.5,4.5
234.53,237.36,Ses05F_script01_1_M026,xxx,2.5,2.5,3.0
243.45,256.96,Ses05F_script01_1_M027,xxx,2.0,3.0,4.0
262.74,265.79,Ses05F_script01_1_M028,fru,1.5,4.0,4.5
267.41,269.07,Ses05F_script01_1_M029,fru,2.5,3.5,4.5
274.55,285.95,Ses05F_script01_1_M030,fru,2.0,4.0,4.0
304.25,306.52,Ses05F_script01_1_M031,fru,3.0,3.0,3.5
309.44,322.85,Ses05F_script01_1_M032,fru,2.0,4.0,4.5
324.25,328.75,Ses05F_script01_1_M033,fru,2.5,4.0,4.0
329.45,333.55,Ses05F_script01_1_M034,xxx,1.5,4.0,5.0
338.66,342.56,Ses05F_script01_1_M035,ang,1.5,4.0,4.0
342.84,362.92,Ses05F_script01_1_M036,xxx,2.0,5.0,5.0
370.36,372.47,Ses05F_script01_1_M037,xxx,2.5,3.5,3.5
379.16,385.13,Ses05F_script01_1_M038,xxx,1.5,4.5,4.5
386.68,388.9,Ses05F_script01_1_M039,xxx,2.5,3.0,4.0
392.68,397.74,Ses05F_script01_1_M040,xxx,2.0,2.5,4.0
4.49,7.22,Ses05F_script01_2_F000,xxx,2.5,2.5,2.5
9.37,13.33,Ses05F_script01_2_F001,neu,2.5,2.5,3.0
16.78,19.88,Ses05F_script01_2_F002,xxx,2.0,2.5,3.0
29.57,32.13,Ses05F_script01_2_F003,xxx,2.0,2.0,2.5
33.01,35.01,Ses05F_script01_2_F004,xxx,2.5,3.5,2.5
38.47,40.68,Ses05F_script01_2_F005,fru,2.0,3.0,4.0
47.92,50.45,Ses05F_script01_2_F006,ang,2.0,3.5,3.5
52.19,61.82,Ses05F_script01_2_F007,fru,1.5,3.5,3.5
63.46,71.26,Ses05F_script01_2_F008,fru,2.5,3.0,4.5
78.73,86.92,Ses05F_script01_2_F009,fru,2.0,3.5,4.0
87.99,91.18,Ses05F_script01_2_F010,ang,1.5,4.0,4.5
97.17,100.48,Ses05F_script01_2_F011,ang,1.5,3.5,4.0
100.87,109.07,Ses05F_script01_2_F012,ang,1.5,4.5,5.0
111.47,114.73,Ses05F_script01_2_F013,xxx,1.5,3.5,3.5
122.27,127.91,Ses05F_script01_2_F014,ang,2.0,3.5,4.0
131.97,135.5,Ses05F_script01_2_F015,xxx,2.0,2.5,3.5
140.55,142.89,Ses05F_script01_2_F016,sad,2.5,3.5,3.5
145.66,147.32,Ses05F_script01_2_F017,ang,1.5,3.5,3.5
7.19,9.32,Ses05F_script01_2_M000,neu,3.0,2.5,2.5
12.83,17.9,Ses05F_script01_2_M001,neu,3.0,3.5,3.0
19.47,29.24,Ses05F_script01_2_M002,neu,2.5,3.0,3.5
31.76,34.42,Ses05F_script01_2_M003,fru,3.0,3.5,3.0
35.45,38.31,Ses05F_script01_2_M004,fru,2.5,3.5,3.0
40.44,43.96,Ses05F_script01_2_M005,fru,2.0,3.5,3.0
50.2,52.06,Ses05F_script01_2_M006,xxx,2.5,3.0,3.5
61.23,64.01,Ses05F_script01_2_M007,fru,2.0,3.5,3.0
70.54,75.43,Ses05F_script01_2_M008,fru,2.0,4.0,3.0
86.16,88.9,Ses05F_script01_2_M009,fru,1.5,3.5,4.5
94.57,96.29,Ses05F_script01_2_M010,fru,2.0,2.5,2.5
100.15,101.38,Ses05F_script01_2_M011,fru,4.0,3.0,2.5
109.58,111.5,Ses05F_script01_2_M012,fru,2.5,3.0,3.0
