start_time,end_time,wav_file,emotion,val,act,dom
108.56,113.51,Ses03F_impro08_F017,fru,2.5,3.0,3.0
113.51,116.35,Ses03F_impro08_F018,fru,3.0,3.0,4.0
119.68,126.01,Ses03F_impro08_F019,fru,2.5,3.5,3.5
126.29,127.61,Ses03F_impro08_F020,neu,3.0,3.0,2.5
128.88,129.61,Ses03F_impro08_F021,neu,3.0,2.5,3.0
131.82,133.93,Ses03F_impro08_F022,neu,3.0,2.5,2.5
134.11,137.9625,Ses03F_impro08_F023,neu,2.5,3.0,2.5
141.94,144.26,Ses03F_impro08_F024,neu,3.5,2.5,3.0
144.28,145.86,Ses03F_impro08_F025,neu,3.0,2.5,3.0
150.7809,152.11,Ses03F_impro08_F026,neu,2.5,3.0,3.0
152.14,160.33,Ses03F_impro08_F027,neu,2.5,3.5,4.0
160.46,165.05,Ses03F_impro08_F028,neu,3.0,3.0,3.0
165.07,167.755,Ses03F_impro08_F029,neu,3.5,3.5,3.5
4.92,9.77,Ses03F_impro08_M000,ang,1.5,3.5,4.5
10.75,14.73,Ses03F_impro08_M001,xxx,1.5,3.5,4.5
14.73,19.27,Ses03F_impro08_M002,xxx,2.0,4.0,4.5
23.28,26.11,Ses03F_impro08_M003,xxx,1.5,4.0,4.5
29.48,38.02,Ses03F_impro08_M004,fru,1.5,3.5,4.5
39.5,40.75,Ses03F_impro08_M005,xxx,2.5,3.5,4.0
47.79,52.77,Ses03F_impro08_M006,ang,1.5,4.5,4.5
56.8557,58.79,Ses03F_impro08_M007,ang,2.5,3.0,3.0
58.79,63.87,Ses03F_impro08_M008,ang,1.5,4.5,4.5
68.69,71.58,Ses03F_impro08_M009,ang,1.5,3.5,4.5
73.77,76.9,Ses03F_impro08_M010,ang,1.5,3.5,4.0
76.99,81.6925,Ses03F_impro08_M011,ang,2.0,2.5,3.5
81.75,83.41,Ses03F_impro08_M012,ang,3.0,2.5,2.5
83.4875,85.5425,Ses03F_impro08_M013,xxx,2.5,3.0,3.0
90.305,93.8825,Ses03F_impro08_M014,ang,2.5,3.0,3.5
97.5,101.72,Ses03F_impro08_M015,ang,2.5,3.5,3.5
104.76,109.39,Ses03F_impro08_M016,fru,2.0,3.0,3.5
113.73,120.4,Ses03F_impro08_M017,fru,1.5,3.0,4.0
123.38,126.21,Ses03F_impro08_M018,fru,2.5,2.5,3.0
126.28,129.095,Ses03F_impro08_M019,fru,2.5,3.0,2.5
129.33,132.47,Ses03F_impro08_M020,xxx,3.0,2.5,3.5
132.51,134.5925,Ses03F_impro08_M021,neu,3.0,2.5,3.5
137.3,140.97,Ses03F_impro08_M022,xxx,2.5,3.0,3.5
141.03,143.26,Ses03F_impro08_M023,xxx,2.5,2.0,2.5
145.25,150.35,Ses03F_impro08_M024,xxx,3.0,2.5,3.0
150.38,153.0165,Ses03F_impro08_M025,xxx,2.5,2.5,3.0
157.11,160.24,Ses03F_impro08_M026,fru,2.0,2.5,3.0
3.257,10.0721,Ses03F_script01_1_F000,xxx,2.0,3.3333,3.0
11.6048,16.5588,Ses03F_script01_1_F001,xxx,2.0,3.3333,3.0
17.5989,19.5969,Ses03F_script01_1_F002,xxx,2.3333,3.0,3.3333
27.525,29.8059,Ses03F_script01_1_F003,xxx,2.0,3.3333,3.3333
34.2398,36.7304,Ses03F_script01_1_F004,neu,2.6667,3.0,2.6667
42.1223,45.5709,Ses03F_script01_1_F005,neu,2.0,1.6667,2.3333
47.3773,56.3547,Ses03F_script01_1_F006,xxx,2.0,3.0,3.0
58.8453,62.8961,Ses03F_script01_1_F007,neu,2.3333,2.6667,3.0
62.9508,66.1805,Ses03F_script01_1_F008,xxx,2.0,3.3333,2.6667
72.6672,75.9242,Ses03F_script01_1_F009,xxx,3.0,2.6667,2.0
80.0844,83.05,Ses03F_script01_1_F010,neu,2.0,3.6667,2.6667
88.2406,91.1145,Ses03F_script01_1_F011,fru,2.3333,3.6667,3.6667
96.8622,99.6265,Ses03F_script01_1_F012,fru,2.6667,3.3333,3.6667
100.6119,107.0438,Ses03F_script01_1_F013,fru,2.0,2.6667,2.6667
121.1393,124.3416,Ses03F_script01_1_F014,neu,2.6667,2.6667,2.3333
124.4237,127.7628,Ses03F_script01_1_F015,xxx,2.6667,2.0,2.3333
128.146,132.0325,Ses03F_script01_1_F016,xxx,2.0,2.0,1.6667
136.6033,145.9638,Ses03F_script01_1_F017,ang,2.0,4.3333,4.0
149.0566,152.1494,Ses03F_script01_1_F018,fru,2.3333,2.3333,2.3333
153.9832,156.7749,Ses03F_script01_1_F019,neu,2.6667,2.3333,3.0
157.4044,162.3858,Ses03F_script01_1_F020,xxx,2.6667,3.3333,3.3333
165.9165,170.9252,Ses03F_script01_1_F021,neu,2.6667,2.3333,2.6667
171.9653,177.5761,Ses03F_script01_1_F022,fru,2.3333,4.0,2.6667
180.5868,187.1282,Ses03F_script01_1_F023,fru,2.3333,4.0,3.0
196.6803,200.1015,Ses03F_script01_1_F024,fru,2.3333,3.0,3.6667
200.1836,205.8492,Ses03F_script01_1_F025,fru,3.0,3.3333,3.3333
207.0261,214.8813,Ses03F_script01_1_F026,fru,2.3333,3.3333,3.3333
214.936,220.5742,Ses03F_script01_1_F027,xxx,2.3333,2.3333,1.6667
220.6525,225.0082,Ses03F_script01_1_F028,fru,2.0,4.0,3.0
225.0355,227.5262,Ses03F_script01_1_F029,fru,2.0,3.6667,3.0
238.5837,242.8534,Ses03F_script01_1_F030,neu,3.0,2.6667,2.3333
244.2492,247.3694,Ses03F_script01_1_F031,neu,2.6667,2.3333,2.0
254.1571,258.2079,Ses03F_script01_1_F032,fru,3.0,3.3333,3.0
260.34,264.6275,Ses03F_script01_1_F033,xxx,2.6667,3.3333,2.6667
278.4343,283.9904,Ses03F_script01_1_F034,fru,2.0,3.3333,3.0
285.3589,290.2581,Ses03F_script01_1_F035,fru,2.0,3.6667,3.0
292.2561,298.1406,Ses03F_script01_1_F036,fru,3.0,3.3333,3.3333
298.9343,304.2988,Ses03F_script01_1_F037,fru,2.0,3.6667,3.6667
316.9711,320.2008,Ses03F_script01_1_F038,fru,2.0,2.0,2.6667
320.255,331.3951,Ses03F_script01_1_F039,fru,2.0,4.3333,3.6667
333.7215,339.8798,Ses03F_script01_1_F040,fru,3.0,3.3333,3.3333
354.6595,357.4786,Ses03F_script01_1_F041,xxx,2.3333,3.0,3.0
361.3378,364.7316,Ses03F_script01_1_F042,xxx,2.3333,3.6667,3.6667
368.2897,374.2837,Ses03F_script01_1_F043,fru,2.3333,4.0,4.0
375.8438,378.4987,Ses03F_script01_1_F044,fru,1.6667,3.6667,3.6667
399.1904,401.7358,Ses03F_script01_1_F045,neu,2.6667,2.3333,2.6667
401.855,404.0125,Ses03F_script01_1_F046,neu,2.3333,2.3333,3.0
406.5803,410.6858,Ses03F_script01_1_F047,fru,2.6667,3.0,3.3333
412.9848,418.8146,Ses03F_script01_1_F048,fru,2.6667,3.3333,3.3333
420.4294,426.7245,Ses03F_script01_1_F049,fru,2.3333,4.3333,3.6667
429.2152,431.8974,Ses03F_script01_1_F050,neu,2.6667,3.0,2.6667
432.1164,435.8935,Ses03F_script01_1_F051,xxx,2.3333,3.3333,3.3333
439.9716,444.4055,Ses03F_script01_1_F052,neu,2.0,2.6667,1.6667
448.511,453.2734,Ses03F_script01_1_F053,neu,2.6667,2.0,1.3333
8.9773,12.3712,Ses03F_script01_1_M000,neu,3.0,2.6667,2.0
15.9019,18.0915,Ses03F_script01_1_M001,neu,3.0,2.0,2.0
19.0221,28.3005,Ses03F_script01_1_M002,neu,3.0,3.0,2.6667
29.3175,35.0335,Ses03F_script01_1_M003,neu,2.6667,2.6667,2.3333
36.0188,41.8486,Ses03F_script01_1_M004,neu,2.6667,2.3333,2.3333
45.0509,48.2806,Ses03F_script01_1_M005,neu,3.0,1.6667,2.3333
55.2873,58.6264,Ses03F_script01_1_M006,neu,2.6667,2.3333,2.0
65.1404,67.7406,Ses03F_script01_1_M007,neu,2.6667,2.6667,2.3333
67.8774,73.4061,Ses03F_script01_1_M008,neu,2.6667,3.0,3.0
75.1852,80.8234,Ses03F_script01_1_M009,neu,2.3333,3.0,3.3333
82.4656,89.2533,Ses03F_script01_1_M010,xxx,2.3333,3.0,3.3333
89.7734,97.555,Ses03F_script01_1_M011,fru,2.3333,3.3333,3.6667
98.5044,101.4877,Ses03F_script01_1_M012,fru,2.6667,3.3333,3.3333
114.5431,122.2615,Ses03F_script01_1_M013,fru,2.0,3.3333,3.3333
131.1841,136.4665,Ses03F_script01_1_M014,fru,2.0,3.0,3.0
144.4585,148.5913,Ses03F_script01_1_M015,fru,3.0,3.0,3.3333
151.1367,155.31,Ses03F_script01_1_M016,neu,3.0,3.0,3.0
155.8717,158.335,Ses03F_script01_1_M017,neu,3.0,2.6667,3.0
161.7563,166.1355,Ses03F_script01_1_M018,neu,4.0,2.6667,2.3333
169.4198,172.5948,Ses03F_script01_1_M019,fru,2.6667,2.6667,2.6667
176.7276,181.3805,Ses03F_script01_1_M020,neu,3.0,3.0,2.6667
182.5574,186.745,Ses03F_script01_1_M021,ang,1.6667,4.0,3.3333
186.7724,193.1475,Ses03F_script01_1_M022,ang,1.6667,4.0,4.0
193.2043,197.4467,Ses03F_script01_1_M023,xxx,2.0,3.3333,3.3333
204.2344,207.902,Ses03F_script01_1_M024,xxx,2.3333,3.3333,4.3333
223.886,227.0883,Ses03F_script01_1_M025,xxx,2.3333,2.6667,1.6667
227.285,239.2132,Ses03F_script01_1_M026,sad,1.6667,2.6667,2.3333
241.4301,244.2766,Ses03F_script01_1_M027,ang,2.0,3.6667,3.6667
251.2833,255.3614,Ses03F_script01_1_M028,neu,3.0,3.0,2.3333
257.4963,260.8175,Ses03F_script01_1_M029,neu,2.3333,2.0,2.0
264.14,270.7175,Ses03F_script01_1_M030,neu,2.6667,2.6667,2.3333
270.7975,276.285,Ses03F_script01_1_M031,neu,2.3333,3.0,2.6667
276.3542,279.3101,Ses03F_script01_1_M032,fru,2.3333,3.3333,4.0
283.1693,286.4537,Ses03F_script01_1_M033,fru,2.3333,3.3333,2.3333
288.7527,292.4203,Ses03F_script01_1_M034,neu,3.0,3.0,3.0
298.168,301.0418,Ses03F_script01_1_M035,fru,2.0,2.6667,2.3333
303.7514,307.638,Ses03F_script01_1_M036,neu,2.3333,2.6667,2.0
307.8569,318.8596,Ses03F_script01_1_M037,fru,2.6667,3.3333,3.6667
330.0813,333.4478,Ses03F_script01_1_M038,fru,2.0,2.3333,2.0
339.1134,342.7526,Ses03F_script01_1_M039,fru,2.6667,2.0,3.3333
342.78,351.2383,Ses03F_script01_1_M040,xxx,2.3333,2.3333,2.3333
351.3204,355.1795,Ses03F_script01_1_M041,neu,2.6667,2.3333,3.3333
356.9038,362.98,Ses03F_script01_1_M042,neu,3.0,2.3333,3.3333
364.5674,369.0014,Ses03F_script01_1_M043,xxx,2.3333,2.6667,3.0
372.8605,376.8292,Ses03F_script01_1_M044,fru,2.3333,3.6667,4.0
377.8966,393.3475,Ses03F_script01_1_M045,ang,2.0,4.0,4.0
393.4153,396.3876,Ses03F_script01_1_M046,ang,2.6667,3.6667,4.0
396.415,399.4641,Ses03F_script01_1_M047,neu,3.0,3.0,2.6667
403.4327,407.4835,Ses03F_script01_1_M048,neu,3.0,2.6667,3.3333
410.2205,413.9975,Ses03F_script01_1_M049,neu,3.0,2.0,2.3333
418.8694,422.099,Ses03F_script01_1_M050,neu,3.0,3.0,2.0
425.2466,429.5163,Ses03F_script01_1_M051,fru,2.0,3.3333,3.3333
434.9629,438.9589,Ses03F_script01_1_M052,neu,2.6667,2.3333,2.6667
443.4749,449.0858,Ses03F_script01_1_M053,neu,3.3333,2.0,3.0
6.9026,9.7483,Ses03F_script01_2_F000,ang,2.5,3.5,4.0
11.185,15.8191,Ses03F_script01_2_F001,ang,2.0,4.5,4.0
18.2825,21.4083,Ses03F_script01_2_F002,ang,2.0,3.5,3.5
31.3317,34.0753,Ses03F_script01_2_F003,xxx,2.5,4.0,3.5
35.4616,37.3442,Ses03F_script01_2_F004,ang,2.5,3.0,3.5
40.6075,42.7145,Ses03F_script01_2_F005,xxx,2.5,3.0,3.5
43.4004,47.9389,Ses03F_script01_2_F006,ang,2.0,3.5,4.0
49.5295,55.3231,Ses03F_script01_2_F007,xxx,2.0,4.5,4.0
55.4106,59.7302,Ses03F_script01_2_F008,xxx,2.0,3.5,3.0
59.8324,62.1235,Ses03F_script01_2_F009,xxx,2.5,2.5,3.0
65.3924,68.8072,Ses03F_script01_2_F010,xxx,3.5,2.5,3.0
69.9017,76.9065,Ses03F_script01_2_F011,sad,2.0,4.0,3.5
77.8075,82.4175,Ses03F_script01_2_F012,xxx,2.5,3.0,3.5
87.1275,95.53,Ses03F_script01_2_F013,ang,2.0,4.0,4.0
95.58,100.56,Ses03F_script01_2_F014,xxx,1.0,5.0,4.5
100.56,103.11,Ses03F_script01_2_F015,ang,1.0,5.0,5.0
103.21,110.48,Ses03F_script01_2_F016,ang,1.0,5.0,4.5
111.32,115.905,Ses03F_script01_2_F017,xxx,1.0,4.5,3.5
116.82,118.5,Ses03F_script01_2_F018,sad,2.0,2.5,3.5
118.6,122.4532,Ses03F_script01_2_F019,xxx,1.0,4.0,4.0
130.17,132.66,Ses03F_script01_2_F020,sad,2.0,3.0,3.0
135.23,137.16,Ses03F_script01_2_F021,sad,1.5,2.0,2.5
8.9019,11.7622,Ses03F_script01_2_M000,xxx,3.0,2.5,3.5
15.3375,18.745,Ses03F_script01_2_M001,neu,3.5,3.5,3.0
21.2186,31.1858,Ses03F_script01_2_M002,xxx,2.5,4.0,4.0
33.5925,36.308,Ses03F_script01_2_M003,neu,3.0,3.5,3.0
36.755,39.4018,Ses03F_script01_2_M004,neu,3.5,3.5,2.5
42.0286,44.6116,Ses03F_script01_2_M005,fru,2.5,3.5,3.5
47.3697,50.2592,Ses03F_script01_2_M006,neu,2.0,3.0,3.0
62.2403,65.1005,Ses03F_script01_2_M007,neu,3.0,3.0,2.5
83.3475,87.62,Ses03F_script01_2_M008,neu,3.0,2.5,2.5
94.09,95.92,Ses03F_script01_2_M009,neu,2.5,3.5,3.0
100.225,101.87,Ses03F_script01_2_M010,fru,2.0,2.0,3.0
109.52,112.07,Ses03F_script01_2_M011,ang,1.5,4.0,4.0
114.69,117.18,Ses03F_script01_2_M012,fru,2.5,2.5,3.0
121.68,124.54,Ses03F_script01_2_M013,ang,3.0,4.0,4.0
126.19,127.82,Ses03F_script01_2_M014,ang,2.5,3.0,3.5
127.93,130.8225,Ses03F_script01_2_M015,ang,2.0,3.5,3.5
132.61,135.37,Ses03F_script01_2_M016,ang,2.5,3.0,4.0
135.53,137.66,Ses03F_script01_2_M017,ang,1.5,3.5,4.0
137.7,140.56,Ses03F_script01_2_M018,ang,1.5,3.5,5.0
6.9486,10.4025,Ses03F_script01_3_F000,hap,4.0,3.5,3.0
14.0722,17.7377,Ses03F_script01_3_F001,hap,4.0,4.0,3.0
19.7179,24.3946,Ses03F_script01_3_F002,hap,4.0,3.0,3.0
26.775,30.6091,Ses03F_script01_3_F003,sad,3.0,3.0,3.0
31.0304,33.8111,Ses03F_script01_3_F004,xxx,3.0,3.0,2.5
35.715,40.38,Ses03F_script01_3_F005,fru,3.0,3.5,3.5
43.5226,45.8399,Ses03F_script01_3_F006,xxx,2.5,2.5,2.5
45.9125,50.2216,Ses03F_script01_3_F007,xxx,2.5,3.0,2.5
51.7594,55.8252,Ses03F_script01_3_F008,sad,2.5,3.5,3.0
79.0611,81.1677,Ses03F_script01_3_F009,xxx,2.5,2.5,2.5
81.2309,84.4751,Ses03F_script01_3_F010,xxx,3.5,3.5,2.5
86.0762,87.9089,Ses03F_script01_3_F011,hap,3.5,3.0,2.5
87.93,91.2584,Ses03F_script01_3_F012,hap,3.5,3.5,3.0
101.8757,105.4359,Ses03F_script01_3_F013,hap,4.0,3.0,3.5
137.64,142.0699,Ses03F_script01_3_F014,hap,3.5,4.5,3.5
144.85,146.6525,Ses03F_script01_3_F015,xxx,3.0,3.0,3.0
146.73,150.0329,Ses03F_script01_3_F016,xxx,3.0,3.5,3.0
152.2025,154.7625,Ses03F_script01_3_F017,xxx,4.0,2.0,2.5
155.3925,157.4675,Ses03F_script01_3_F018,hap,4.0,3.5,3.5
158.8125,165.3058,Ses03F_script01_3_F019,xxx,3.5,4.0,4.0
165.4525,168.0655,Ses03F_script01_3_F020,xxx,3.0,3.5,2.5
186.2034,196.7365,Ses03F_script01_3_F021,hap,3.0,3.5,4.0
203.5619,207.9226,Ses03F_script01_3_F022,xxx,3.5,2.5,3.0
208.1754,214.7901,Ses03F_script01_3_F023,hap,3.5,3.5,3.5
215.8645,219.6564,Ses03F_script01_3_F024,xxx,2.0,2.5,2.5
223.455,227.1981,Ses03F_script01_3_F025,sad,2.0,3.5,2.5
229.1361,235.0347,Ses03F_script01_3_F026,sad,2.0,3.5,3.5
242.9345,246.3472,Ses03F_script01_3_F027,sad,2.5,3.0,3.0
247.6743,251.8454,Ses03F_script01_3_F028,sad,2.0,3.5,3.5
258.1442,260.0823,Ses03F_script01_3_F029,sad,3.0,2.0,2.5
261.9782,264.5272,Ses03F_script01_3_F030,sad,2.0,3.5,2.5
266.044,269.3724,Ses03F_script01_3_F031,sad,2.0,2.0,3.0
388.0379,391.4295,Ses03F_script01_3_F032,sad,3.0,2.0,2.5
393.3676,401.9525,Ses03F_script01_3_F033,sad,2.0,4.0,4.0
402.015,410.2837,Ses03F_script01_3_F034,xxx,2.0,4.0,4.5
414.7775,419.3842,Ses03F_script01_3_F035,hap,4.0,3.5,3.0
9.6272,14.6199,Ses03F_script01_3_M000,hap,4.0,3.0,3.0
24.1418,27.386,Ses03F_script01_3_M001,neu,3.0,3.0,2.5
32.9895,35.6649,Ses03F_script01_3_M002,xxx,2.0,2.5,2.5
39.7096,41.8584,Ses03F_script01_3_M003,neu,2.5,3.0,3.0
49.6528,51.9069,Ses03F_script01_3_M004,neu,3.0,2.5,3.0
56.2887,63.6197,Ses03F_script01_3_M005,xxx,2.0,3.0,3.0
65.1575,79.6931,Ses03F_script01_3_M006,hap,2.5,4.0,3.0
83.7589,87.0452,Ses03F_script01_3_M007,xxx,3.0,2.0,3.0
90.7528,96.1668,Ses03F_script01_3_M008,xxx,3.0,2.5,2.5
96.23,102.0864,Ses03F_script01_3_M009,hap,3.5,3.0,2.5
104.8461,107.7111,Ses03F_script01_3_M010,hap,4.5,2.5,2.5
107.7532,109.8387,Ses03F_script01_3_M011,hap,4.5,3.0,3.5
109.9441,113.0829,Ses03F_script01_3_M012,hap,4.0,2.5,3.5
114.3047,121.404,Ses03F_script01_3_M013,hap,4.5,3.5,3.0
121.5304,133.6645,Ses03F_script01_3_M014,hap,3.0,3.0,3.5
133.7066,138.1825,Ses03F_script01_3_M015,hap,3.0,3.0,4.0
141.7118,146.9783,Ses03F_script01_3_M016,xxx,3.5,2.5,3.0
149.0428,151.6128,Ses03F_script01_3_M017,sur,2.0,2.0,2.5
153.9512,156.5844,Ses03F_script01_3_M018,hap,3.5,2.5,2.5
156.905,159.34,Ses03F_script01_3_M019,hap,4.0,3.0,2.5
166.8436,169.2873,Ses03F_script01_3_M020,hap,4.0,2.5,3.5
169.4425,171.1525,Ses03F_script01_3_M021,hap,3.5,2.5,2.5
172.8475,186.2666,Ses03F_script01_3_M022,xxx,5.0,4.0,4.0
196.6101,203.1616,Ses03F_script01_3_M023,hap,4.0,3.0,3.5
206.9114,209.3129,Ses03F_script01_3_M024,hap,3.0,3.5,2.5
219.7196,224.0125,Ses03F_script01_3_M025,sad,3.5,3.0,3.0
226.3344,230.0841,Ses03F_script01_3_M026,neu,2.5,3.5,3.0
233.9814,242.6817,Ses03F_script01_3_M027,sad,3.5,3.0,3.0
245.2517,248.2431,Ses03F_script01_3_M028,sad,3.5,3.0,2.5
253.2779,259.2186,Ses03F_script01_3_M029,sad,2.5,3.0,3.5
259.682,262.0525,Ses03F_script01_3_M030,sad,2.0,3.0,2.5
263.5792,266.676,Ses03F_script01_3_M031,sad,2.0,2.5,3.0
268.16,274.7232,Ses03F_script01_3_M032,sad,2.5,2.5,3.5
274.7654,285.4669,Ses03F_script01_3_M033,sad,3.5,3.0,3.5
285.5301,300.3818,Ses03F_script01_3_M034,sad,2.0,3.5,4.0
300.6556,306.7648,Ses03F_script01_3_M035,sad,2.0,3.0,3.5
306.8325,320.1207,Ses03F_script01_3_M036,sad,3.0,3.0,4.5
320.205,331.3279,Ses03F_script01_3_M037,sad,3.0,4.0,4.5
331.3911,342.535,Ses03F_script01_3_M038,sad,2.0,3.0,4.0
342.5982,356.8225,Ses03F_script01_3_M039,sad,1.5,4.0,4.0
356.86,376.6975,Ses03F_script01_3_M040,sad,1.5,3.0,4.5
376.775,381.1071,Ses03F_script01_3_M041,sad,2.5,3.0,3.5
381.1703,384.0985,Ses03F_script01_3_M042,sad,2.5,3.0,3.5
384.1825,387.8904,Ses03F_script01_3_M043,sad,2.5,2.5,3.0
390.9661,393.9364,Ses03F_script01_3_M044,xxx,3.5,2.5,3.5
409.757,412.3271,Ses03F_script01_3_M045,hap,4.0,3.0,3.0
412.4925,415.803,Ses03F_script01_3_M046,hap,4.5,2.5,3.5
24.0358,25.2521,Ses03F_script02_1_F000,sad,3.5,3.0,2.5
46.8027,48.5436,Ses03F_script02_1_F001,xxx,3.0,3.0,3.5
52.3898,57.2685,Ses03F_script02_1_F002,xxx,2.0,3.5,3.5
60.2038,67.795,Ses03F_script02_1_F003,ang,2.0,4.0,4.0
90.083,92.7956,Ses03F_script02_1_F004,xxx,3.0,2.5,3.0
125.2052,128.0596,Ses03F_script02_1_F005,xxx,3.0,2.0,2.5
129.3956,132.3714,Ses03F_script02_1_F006,xxx,2.0,3.0,3.5
138.08,140.57,Ses03F_script02_1_F007,xxx,2.0,2.5,3.0
140.8129,143.0599,Ses03F_script02_1_F008,xxx,2.0,2.5,3.5
144.1,145.8332,Ses03F_script02_1_F009,xxx,2.0,3.0,3.5
154.4974,157.2303,Ses03F_script02_1_F010,sad,2.5,3.0,3.5
157.9,160.6514,Ses03F_script02_1_F011,sad,2.0,3.0,4.0
179.0875,185.6825,Ses03F_script02_1_F012,ang,2.0,3.5,4.5
200.965,207.7425,Ses03F_script02_1_F013,fru,1.0,4.0,4.5
208.86,211.087,Ses03F_script02_1_F014,fru,2.0,2.0,2.5
230.345,235.0458,Ses03F_script02_1_F015,xxx,1.5,3.5,3.5
236.5033,238.892,Ses03F_script02_1_F016,xxx,2.5,3.0,3.0
252.4348,262.5768,Ses03F_script02_1_F017,fru,1.5,4.0,4.5
265.89,271.4636,Ses03F_script02_1_F018,fru,1.5,4.5,4.5
354.5125,356.6477,Ses03F_script02_1_F019,xxx,2.5,2.5,3.5
359.295,360.94,Ses03F_script02_1_F020,xxx,2.5,2.5,2.5
363.0244,364.9109,Ses03F_script02_1_F021,xxx,2.5,3.0,3.0
2.77,11.24,Ses03F_script02_1_M000,exc,4.0,4.0,4.5
11.3,14.66,Ses03F_script02_1_M001,exc,4.0,3.0,4.0
14.6975,24.2225,Ses03F_script02_1_M002,exc,4.0,4.0,4.0
24.91,33.1075,Ses03F_script02_1_M003,exc,4.5,4.5,4.5
33.2025,40.2425,Ses03F_script02_1_M004,exc,4.0,4.0,4.0
40.2825,47.7946,Ses03F_script02_1_M005,exc,3.0,4.5,4.0
48.04,53.4627,Ses03F_script02_1_M006,exc,3.5,4.0,4.0
56.0944,59.5155,Ses03F_script02_1_M007,xxx,2.5,2.5,2.5
66.68,76.1075,Ses03F_script02_1_M008,xxx,3.5,3.5,4.0
76.16,80.3025,Ses03F_script02_1_M009,exc,3.0,4.0,3.0
80.395,84.0707,Ses03F_script02_1_M010,exc,3.0,3.0,3.5
84.1517,90.8522,Ses03F_script02_1_M011,exc,3.0,3.0,3.0
91.743,95.21,Ses03F_script02_1_M012,xxx,3.0,3.5,2.5
95.3325,100.577,Ses03F_script02_1_M013,exc,2.0,4.0,4.0
100.7513,109.765,Ses03F_script02_1_M014,exc,3.0,3.5,4.0
109.83,119.8003,Ses03F_script02_1_M015,exc,4.5,4.5,4.0
119.885,125.7923,Ses03F_script02_1_M016,exc,3.5,3.0,3.5
127.4725,130.2863,Ses03F_script02_1_M017,neu,3.5,3.0,2.5
131.7034,139.0517,Ses03F_script02_1_M018,sur,2.5,4.0,4.0
139.8817,141.6834,Ses03F_script02_1_M019,neu,3.5,3.0,3.0
142.1085,144.4425,Ses03F_script02_1_M020,neu,3.0,3.5,3.5
145.2867,152.2425,Ses03F_script02_1_M021,exc,1.5,4.5,3.5
152.29,155.2425,Ses03F_script02_1_M022,neu,2.5,3.0,3.0
156.3396,158.5056,Ses03F_script02_1_M023,neu,3.0,3.0,3.0
160.3477,179.565,Ses03F_script02_1_M024,xxx,3.0,4.0,4.0
185.215,196.9325,Ses03F_script02_1_M025,xxx,2.5,3.5,4.0
197.0075,201.495,Ses03F_script02_1_M026,xxx,3.0,3.0,4.0
207.2725,209.325,Ses03F_script02_1_M027,xxx,2.0,2.5,2.5
210.655,220.4625,Ses03F_script02_1_M028,xxx,2.5,3.5,4.0
220.511,230.2076,Ses03F_script02_1_M029,xxx,4.0,3.5,3.5
235.0053,237.2725,Ses03F_script02_1_M030,sur,2.5,2.5,3.0
238.892,245.8625,Ses03F_script02_1_M031,xxx,2.5,3.5,4.0
245.895,253.366,Ses03F_script02_1_M032,xxx,3.0,4.0,4.0
263.6497,266.4875,Ses03F_script02_1_M033,xxx,2.5,3.0,2.5
270.18,277.0913,Ses03F_script02_1_M034,fru,2.5,4.0,4.0
277.3949,282.09,Ses03F_script02_1_M035,xxx,3.5,4.5,4.5
282.2533,290.5329,Ses03F_script02_1_M036,exc,3.5,4.0,4.0
290.58,303.2862,Ses03F_script02_1_M037,xxx,3.0,4.5,4.5
303.3267,314.3188,Ses03F_script02_1_M038,exc,3.0,4.0,5.0
314.3795,327.0721,Ses03F_script02_1_M039,exc,3.0,4.0,5.0
327.1329,335.12,Ses03F_script02_1_M040,exc,4.0,4.0,5.0
335.1725,344.9875,Ses03F_script02_1_M041,exc,4.0,3.5,5.0
345.0483,354.92,Ses03F_script02_1_M042,exc,4.5,5.0,5.0
356.29,359.0375,Ses03F_script02_1_M043,xxx,3.0,3.0,3.0
360.635,362.95,Ses03F_script02_1_M044,neu,3.0,3.0,2.5
8.5564,11.2227,Ses03F_script02_2_F000,neu,3.0,2.0,2.0
12.8467,15.925,Ses03F_script02_2_F001,xxx,2.6667,2.6667,2.6667
21.5,29.1595,Ses03F_script02_2_F002,xxx,3.0,3.3333,3.3333
30.3957,39.7762,Ses03F_script02_2_F003,xxx,2.6667,3.6667,3.0
41.3517,44.527,Ses03F_script02_2_F004,xxx,2.3333,3.3333,2.6667
50.8534,57.2675,Ses03F_script02_2_F005,ang,1.6667,4.3333,3.6667
58.6826,66.7057,Ses03F_script02_2_F006,fru,2.0,3.3333,3.0
77.4436,80.7886,Ses03F_script02_2_F007,xxx,2.0,2.3333,2.0
85.8303,90.9205,Ses03F_script02_2_F008,fru,2.0,3.0,3.0
92.7384,96.859,Ses03F_script02_2_F009,xxx,2.0,3.6667,3.3333
97.7559,100.1798,Ses03F_script02_2_F010,xxx,2.0,3.6667,3.0
100.2767,106.4819,Ses03F_script02_2_F011,xxx,2.0,3.0,3.3333
106.5325,114.0475,Ses03F_script02_2_F012,ang,1.6667,3.3333,3.6667
115.3925,117.7773,Ses03F_script02_2_F013,fru,2.0,3.3333,2.3333
118.1651,128.2485,Ses03F_script02_2_F014,fru,2.0,3.3333,2.6667
134.4075,137.9684,Ses03F_script02_2_F015,fru,1.3333,4.0,3.3333
164.0738,169.2125,Ses03F_script02_2_F016,sad,3.0,2.0,2.3333
