start_time,end_time,wav_file,emotion,val,act,dom
192.16,195.31,Ses04F_impro07_F039,exc,4.5,4.0,4.0
199.68,202.65,Ses04F_impro07_F040,exc,4.0,3.5,3.5
204.54,207.21,Ses04F_impro07_F041,exc,3.5,4.5,3.5
208.53,210.02,Ses04F_impro07_F042,exc,4.0,3.0,2.5
210.61,213.02,Ses04F_impro07_F043,xxx,4.5,4.0,4.0
220.68,222.13,Ses04F_impro07_F044,exc,4.5,4.0,3.5
222.47,228.08,Ses04F_impro07_F045,xxx,4.5,4.0,4.0
231.75,233.87,Ses04F_impro07_F046,xxx,4.5,4.0,4.5
239.87,241.32,Ses04F_impro07_F047,exc,3.5,3.0,3.0
242.95,247.06,Ses04F_impro07_F048,exc,4.0,3.0,3.5
249.83,255.87,Ses04F_impro07_F049,exc,4.0,3.0,3.0
255.93,258.38,Ses04F_impro07_F050,exc,3.5,3.0,3.0
259.31,262.95,Ses04F_impro07_F051,exc,4.0,3.0,3.0
264.12,266.75,Ses04F_impro07_F052,exc,4.5,4.0,3.5
273.23,276.76,Ses04F_impro07_F053,xxx,3.5,2.5,3.0
277.0,278.18,Ses04F_impro07_F054,xxx,3.0,2.5,2.5
278.52,281.14,Ses04F_impro07_F055,xxx,3.0,2.5,2.5
283.93,285.87,Ses04F_impro07_F056,xxx,3.0,3.5,2.5
285.89,291.06,Ses04F_impro07_F057,xxx,4.0,3.5,3.5
295.88,301.19,Ses04F_impro07_F058,exc,4.5,3.5,3.5
302.82,304.6,Ses04F_impro07_F059,exc,3.5,2.0,3.0
305.36,306.6,Ses04F_impro07_F060,exc,4.0,3.0,4.0
307.32,309.12,Ses04F_impro07_F061,exc,4.0,4.0,3.5
309.43,310.83,Ses04F_impro07_F062,exc,4.0,3.0,3.0
311.66,314.29,Ses04F_impro07_F063,exc,4.0,3.5,4.0
314.4017,316.2543,Ses04F_impro07_F064,exc,4.0,3.5,3.0
316.58,317.72,Ses04F_impro07_F065,exc,4.5,4.5,3.5
318.74,328.39,Ses04F_impro07_F066,exc,3.5,3.5,3.5
329.03,331.4,Ses04F_impro07_F067,xxx,3.0,3.0,2.5
331.46,333.66,Ses04F_impro07_F068,xxx,2.5,2.0,3.5
334.41,335.92,Ses04F_impro07_F069,xxx,2.5,3.5,2.5
337.43,340.94,Ses04F_impro07_F070,exc,4.5,4.0,3.5
346.32,350.53,Ses04F_impro07_F071,xxx,4.0,3.5,3.5
354.7,358.97,Ses04F_impro07_F072,xxx,3.5,3.5,3.5
359.0,364.79,Ses04F_impro07_F073,xxx,3.5,4.0,4.0
366.87,377.05,Ses04F_impro07_F074,exc,4.5,4.0,4.5
389.35,390.96,Ses04F_impro07_F075,xxx,3.5,3.0,3.0
391.32,394.41,Ses04F_impro07_F076,xxx,3.5,3.0,4.0
397.74,399.59,Ses04F_impro07_F077,xxx,4.0,3.0,3.5
399.61,402.67,Ses04F_impro07_F078,exc,4.5,4.0,4.0
403.41,404.54,Ses04F_impro07_F079,exc,4.0,4.0,3.5
2.41,5.28,Ses04F_impro07_M000,neu,3.5,3.0,3.0
6.62,7.98,Ses04F_impro07_M001,exc,3.5,3.5,3.0
9.31,10.45,Ses04F_impro07_M002,sur,4.0,3.0,3.5
11.24,12.49,Ses04F_impro07_M003,sur,5.0,3.5,4.0
13.09,18.44,Ses04F_impro07_M004,xxx,4.0,3.5,3.5
18.69,21.4,Ses04F_impro07_M005,exc,4.5,4.5,4.0
22.99,25.84,Ses04F_impro07_M006,exc,4.5,4.5,4.5
26.48,32.52,Ses04F_impro07_M007,xxx,4.0,3.0,3.5
37.95,40.62,Ses04F_impro07_M008,xxx,3.5,2.5,2.5
40.85,45.6,Ses04F_impro07_M009,neu,3.5,3.0,3.5
45.7,49.09,Ses04F_impro07_M010,xxx,4.5,3.5,4.0
49.29,51.7,Ses04F_impro07_M011,xxx,3.5,3.0,2.5
51.86,54.43,Ses04F_impro07_M012,xxx,4.0,2.5,2.5
55.83,59.18,Ses04F_impro07_M013,neu,4.0,2.5,3.5
63.99,67.13,Ses04F_impro07_M014,xxx,4.0,3.0,4.0
67.16,69.06,Ses04F_impro07_M015,xxx,4.0,2.5,3.5
69.21,71.32,Ses04F_impro07_M016,neu,4.0,2.5,2.0
71.67,75.2,Ses04F_impro07_M017,neu,4.0,2.5,3.5
76.52,78.27,Ses04F_impro07_M018,neu,3.0,2.0,2.5
82.22,83.86,Ses04F_impro07_M019,neu,3.5,3.0,3.0
83.89,85.33,Ses04F_impro07_M020,neu,3.5,2.5,2.5
90.36,98.61,Ses04F_impro07_M021,neu,3.5,3.0,4.0
101.47,103.24,Ses04F_impro07_M022,neu,3.0,3.0,2.5
103.27,104.84,Ses04F_impro07_M023,neu,3.5,3.5,2.5
105.63,108.84,Ses04F_impro07_M024,xxx,4.5,3.0,3.5
109.2613,111.97,Ses04F_impro07_M025,xxx,4.5,3.5,3.0
114.53,120.72,Ses04F_impro07_M026,neu,4.0,3.0,3.0
122.23,123.24,Ses04F_impro07_M027,xxx,3.5,3.0,3.0
124.31,125.35,Ses04F_impro07_M028,exc,4.0,3.5,3.5
127.25,128.71,Ses04F_impro07_M029,xxx,3.5,2.5,2.5
130.07,134.08,Ses04F_impro07_M030,xxx,3.5,2.5,2.5
135.05,137.84,Ses04F_impro07_M031,neu,4.0,3.5,2.5
137.8732,140.69,Ses04F_impro07_M032,neu,4.0,3.0,3.0
140.75,141.79,Ses04F_impro07_M033,neu,3.0,3.0,2.5
141.81,146.29,Ses04F_impro07_M034,exc,3.5,3.5,3.5
146.38,150.89,Ses04F_impro07_M035,neu,3.5,3.0,2.5
153.25,157.6043,Ses04F_impro07_M036,exc,4.0,3.0,4.0
157.62,165.92,Ses04F_impro07_M037,exc,3.5,3.5,3.0
166.43,172.88,Ses04F_impro07_M038,exc,3.0,3.0,3.0
172.93,181.78,Ses04F_impro07_M039,exc,4.0,3.5,4.0
181.83,183.22,Ses04F_impro07_M040,exc,4.0,2.5,2.5
185.33,187.45,Ses04F_impro07_M041,exc,3.5,3.5,2.5
189.36,192.42,Ses04F_impro07_M042,exc,3.5,3.5,4.0
193.56,200.9,Ses04F_impro07_M043,exc,3.5,3.0,4.0
202.25,204.97,Ses04F_impro07_M044,neu,3.5,3.0,3.0
205.55,208.69,Ses04F_impro07_M045,exc,4.0,3.0,3.5
208.98,211.34,Ses04F_impro07_M046,exc,3.5,3.0,3.0
212.22,218.11,Ses04F_impro07_M047,xxx,3.5,3.0,3.5
218.15,223.3,Ses04F_impro07_M048,xxx,4.0,3.0,3.0
227.61,232.27,Ses04F_impro07_M049,exc,4.0,4.5,4.0
233.38,240.37,Ses04F_impro07_M050,exc,3.0,3.0,3.0
240.46,243.75,Ses04F_impro07_M051,neu,3.5,3.0,2.5
246.62,250.16,Ses04F_impro07_M052,xxx,3.0,3.0,3.5
258.27,259.6,Ses04F_impro07_M053,xxx,3.5,3.0,2.5
262.58,264.95,Ses04F_impro07_M054,xxx,3.5,3.5,3.5
266.4,273.58,Ses04F_impro07_M055,xxx,4.0,3.0,3.0
274.37,277.2593,Ses04F_impro07_M056,xxx,3.5,3.0,3.0
277.76,279.3,Ses04F_impro07_M057,neu,3.0,2.5,2.5
280.32,284.39,Ses04F_impro07_M058,neu,3.0,3.5,3.0
284.92,287.7,Ses04F_impro07_M059,neu,3.0,3.0,3.5
288.75,290.95,Ses04F_impro07_M060,neu,3.5,3.0,3.0
291.0026,296.67,Ses04F_impro07_M061,neu,3.5,2.5,3.0
300.36,303.13,Ses04F_impro07_M062,neu,3.5,2.5,3.0
304.32,305.55,Ses04F_impro07_M063,neu,2.5,2.0,2.5
306.23,307.72,Ses04F_impro07_M064,neu,4.0,3.5,3.5
308.81,309.95,Ses04F_impro07_M065,xxx,4.5,4.0,4.0
310.45,312.05,Ses04F_impro07_M066,neu,4.0,2.5,2.5
312.4,314.44,Ses04F_impro07_M067,neu,4.0,3.0,3.0
314.68,316.1,Ses04F_impro07_M068,xxx,4.5,3.5,3.0
316.15,317.13,Ses04F_impro07_M069,xxx,4.0,3.5,3.0
317.6239,318.9403,Ses04F_impro07_M070,exc,3.5,2.5,2.5
326.23,331.65,Ses04F_impro07_M071,neu,3.0,3.0,3.5
331.92,334.76,Ses04F_impro07_M072,neu,3.0,2.0,3.5
336.42,337.64,Ses04F_impro07_M073,neu,4.0,2.5,3.0
337.6681,342.2545,Ses04F_impro07_M074,xxx,3.5,3.0,3.5
342.3,346.79,Ses04F_impro07_M075,xxx,3.5,3.0,3.5
346.81,350.66,Ses04F_impro07_M076,neu,3.5,3.0,2.5
350.73,355.54,Ses04F_impro07_M077,neu,3.5,2.5,3.5
356.06,359.05,Ses04F_impro07_M078,xxx,3.5,4.0,3.0
362.7,367.6,Ses04F_impro07_M079,neu,3.5,3.0,3.5
375.6,384.01,Ses04F_impro07_M080,neu,3.5,3.0,3.5
384.03,389.74,Ses04F_impro07_M081,xxx,3.0,3.5,4.0
390.56,393.11,Ses04F_impro07_M082,neu,3.0,3.0,2.5
394.76,399.72,Ses04F_impro07_M083,xxx,2.5,3.5,3.5
400.03,401.92,Ses04F_impro07_M084,xxx,2.5,3.0,3.5
402.1,404.34,Ses04F_impro07_M085,xxx,3.5,2.5,3.0
404.37,407.048,Ses04F_impro07_M086,xxx,3.5,2.5,3.0
6.45,10.35,Ses04F_impro08_F000,hap,4.0,3.0,2.5
32.17,38.47,Ses04F_impro08_F001,neu,4.0,2.5,2.5
51.36,53.74,Ses04F_impro08_F002,neu,3.0,2.5,2.5
55.13,57.84,Ses04F_impro08_F003,fru,2.5,2.5,2.5
59.45,65.4122,Ses04F_impro08_F004,neu,3.0,2.5,2.5
66.9,71.5113,Ses04F_impro08_F005,neu,3.5,2.5,2.5
77.87,80.82,Ses04F_impro08_F006,neu,3.5,2.5,2.0
90.81,95.31,Ses04F_impro08_F007,fru,3.5,2.5,2.5
104.36,118.33,Ses04F_impro08_F008,neu,4.0,2.5,2.5
124.02,131.52,Ses04F_impro08_F009,neu,4.0,3.0,2.5
155.23,158.58,Ses04F_impro08_F010,fru,3.0,3.0,3.0
163.19,172.01,Ses04F_impro08_F011,xxx,3.0,3.0,2.5
176.22,179.38,Ses04F_impro08_F012,fru,3.0,2.5,3.5
179.64,180.95,Ses04F_impro08_F013,fru,3.5,2.5,3.5
181.89,189.5,Ses04F_impro08_F014,fru,3.5,2.5,3.0
189.93,191.634,Ses04F_impro08_F015,fru,3.0,3.0,2.5
193.4274,195.49,Ses04F_impro08_F016,xxx,4.0,3.5,2.5
197.31,200.99,Ses04F_impro08_F017,fru,3.5,3.0,2.5
205.4,208.91,Ses04F_impro08_F018,fru,3.0,3.5,3.0
209.25,212.3346,Ses04F_impro08_F019,fru,3.5,2.5,2.5
212.38,214.92,Ses04F_impro08_F020,fru,3.5,3.5,3.5
225.81,232.12,Ses04F_impro08_F021,xxx,3.5,3.0,3.0
232.42,233.98,Ses04F_impro08_F022,xxx,3.5,3.5,2.5
236.34,238.73,Ses04F_impro08_F023,ang,4.0,3.5,3.0
242.92,247.39,Ses04F_impro08_F024,fru,4.0,2.5,2.5
247.63,249.91,Ses04F_impro08_F025,fru,4.0,3.0,3.0
9.83,19.98,Ses04F_impro08_M000,fru,2.5,2.5,3.0
20.01,25.66,Ses04F_impro08_M001,neu,2.5,2.0,3.0
25.66,34.39,Ses04F_impro08_M002,fru,2.5,2.0,3.0
36.69,45.03,Ses04F_impro08_M003,fru,2.5,2.5,3.5
45.03,53.67,Ses04F_impro08_M004,xxx,2.5,3.0,3.5
53.69,59.65,Ses04F_impro08_M005,fru,2.5,3.0,3.0
64.8681,67.2,Ses04F_impro08_M006,xxx,2.5,2.5,3.0
71.6247,77.83,Ses04F_impro08_M007,fru,2.5,3.0,3.5
77.8429,79.99,Ses04F_impro08_M008,fru,2.5,3.0,3.0
79.99,87.16,Ses04F_impro08_M009,xxx,2.5,2.5,3.5
87.19,92.09,Ses04F_impro08_M010,xxx,2.5,2.5,3.5
94.78,104.75,Ses04F_impro08_M011,xxx,2.5,3.0,3.5
118.44,124.42,Ses04F_impro08_M012,neu,2.5,2.5,2.5
129.45,138.09,Ses04F_impro08_M013,ang,2.0,4.0,4.0
138.12,144.3546,Ses04F_impro08_M014,ang,2.0,4.5,4.0
144.38,155.93,Ses04F_impro08_M015,ang,2.0,4.5,3.5
157.06,163.64,Ses04F_impro08_M016,ang,2.0,4.5,4.5
168.21,172.1,Ses04F_impro08_M017,ang,2.0,3.5,4.5
172.1,174.98,Ses04F_impro08_M018,ang,2.5,3.5,4.5
175.0,182.38,Ses04F_impro08_M019,ang,2.5,4.0,4.5
188.47,189.8882,Ses04F_impro08_M020,fru,2.0,2.0,3.5
192.0421,193.2402,Ses04F_impro08_M021,xxx,2.5,2.5,3.5
194.34,197.29,Ses04F_impro08_M022,ang,2.0,3.0,4.0
199.08,205.64,Ses04F_impro08_M023,ang,1.5,4.0,4.5
205.64,209.57,Ses04F_impro08_M024,ang,2.0,4.0,4.0
212.3573,215.88,Ses04F_impro08_M025,fru,2.0,2.5,3.0
215.88,219.74,Ses04F_impro08_M026,fru,2.5,2.0,3.0
219.7715,226.06,Ses04F_impro08_M027,fru,2.0,2.5,3.0
226.08,229.71,Ses04F_impro08_M028,fru,2.5,3.0,3.0
229.86,238.77,Ses04F_impro08_M029,fru,2.0,3.0,3.0
238.81,243.21,Ses04F_impro08_M030,fru,2.5,3.0,3.0
247.09,247.95,Ses04F_impro08_M031,xxx,2.5,2.5,3.0
7.69,12.69,Ses04F_script01_1_F000,xxx,2.0,2.5,3.5
13.7264,18.0317,Ses04F_script01_1_F001,sur,2.0,3.5,3.5
20.21,21.64,Ses04F_script01_1_F002,xxx,2.0,3.0,3.0
28.1619,31.65,Ses04F_script01_1_F003,xxx,2.5,2.5,3.5
37.1,39.46,Ses04F_script01_1_F004,sad,2.5,2.5,3.0
43.83,46.26,Ses04F_script01_1_F005,xxx,2.0,2.5,3.0
49.58,58.4511,Ses04F_script01_1_F006,fru,1.5,2.5,4.5
60.27,63.5161,Ses04F_script01_1_F007,xxx,2.0,3.0,4.0
63.8201,65.78,Ses04F_script01_1_F008,xxx,2.0,3.0,4.0
71.5696,73.3931,Ses04F_script01_1_F009,sur,2.0,2.5,2.5
77.32,79.6738,Ses04F_script01_1_F010,xxx,2.0,3.0,3.5
85.28,87.62,Ses04F_script01_1_F011,ang,2.0,2.5,4.5
103.24,105.01,Ses04F_script01_1_F012,ang,2.0,3.5,4.5
105.64,108.7,Ses04F_script01_1_F013,ang,1.5,3.5,4.0
112.69,120.94,Ses04F_script01_1_F014,ang,1.5,4.5,4.5
122.19,128.67,Ses04F_script01_1_F015,ang,1.5,4.0,4.5
133.35,135.13,Ses04F_script01_1_F016,xxx,3.0,3.0,2.5
136.64,141.873,Ses04F_script01_1_F017,xxx,2.0,3.5,3.5
144.1523,146.85,Ses04F_script01_1_F018,neu,3.0,2.0,2.5
148.37,152.02,Ses04F_script01_1_F019,ang,2.0,4.0,4.0
153.5733,156.62,Ses04F_script01_1_F020,xxx,2.5,3.5,3.5
157.9293,160.36,Ses04F_script01_1_F021,fru,2.0,4.0,4.0
170.02,174.4921,Ses04F_script01_1_F022,ang,2.0,3.0,4.5
176.05,181.5832,Ses04F_script01_1_F023,ang,1.5,3.5,4.5
181.6339,190.35,Ses04F_script01_1_F024,ang,1.5,3.5,5.0
200.73,204.26,Ses04F_script01_1_F025,neu,3.5,2.5,3.5
205.15,207.871,Ses04F_script01_1_F026,xxx,2.5,3.0,3.5
209.76,214.54,Ses04F_script01_1_F027,fru,2.0,4.0,4.5
224.36,227.35,Ses04F_script01_1_F028,fru,2.5,3.5,3.5
228.13,230.8,Ses04F_script01_1_F029,ang,2.0,3.0,4.0
231.6,239.8824,Ses04F_script01_1_F030,ang,1.0,4.5,4.5
254.02,260.91,Ses04F_script01_1_F031,fru,2.0,4.0,4.0
261.0038,268.95,Ses04F_script01_1_F032,ang,1.5,3.5,4.5
270.3742,272.8,Ses04F_script01_1_F033,xxx,2.0,3.5,3.0
286.3292,287.98,Ses04F_script01_1_F034,xxx,2.5,3.5,4.0
290.77,293.319,Ses04F_script01_1_F035,ang,2.0,3.5,3.5
296.46,299.89,Ses04F_script01_1_F036,ang,1.5,4.0,4.5
300.77,303.21,Ses04F_script01_1_F037,ang,1.5,4.0,4.0
318.5431,324.84,Ses04F_script01_1_F038,fru,2.0,3.5,4.0
327.2044,330.8006,Ses04F_script01_1_F039,xxx,1.5,3.5,3.5
334.11,338.52,Ses04F_script01_1_F040,ang,2.5,3.0,4.0
338.62,343.99,Ses04F_script01_1_F041,ang,2.0,4.5,4.0
346.2998,350.0,Ses04F_script01_1_F042,ang,2.0,3.5,4.5
352.08,355.113,Ses04F_script01_1_F043,xxx,1.5,3.0,3.5
357.7975,361.37,Ses04F_script01_1_F044,ang,3.0,3.5,3.5
12.2738,14.0809,Ses04F_script01_1_M000,neu,3.0,2.5,3.5
17.4239,20.58,Ses04F_script01_1_M001,xxx,3.0,3.0,3.5
21.14,28.8203,Ses04F_script01_1_M002,xxx,2.5,2.5,3.5
31.18,36.6,Ses04F_script01_1_M003,xxx,2.0,2.0,3.5
38.89,43.43,Ses04F_script01_1_M004,sad,3.0,2.5,3.0
46.46,49.9924,Ses04F_script01_1_M005,sad,2.0,3.0,3.0
58.06,60.11,Ses04F_script01_1_M006,xxx,2.5,2.5,2.5
65.04,71.8735,Ses04F_script01_1_M007,fru,2.5,3.5,4.0
72.8866,77.7997,Ses04F_script01_1_M008,fru,2.0,3.5,3.5
79.17,85.64,Ses04F_script01_1_M009,ang,1.5,3.5,4.0
87.22,92.54,Ses04F_script01_1_M010,ang,2.5,3.5,4.0
93.26,103.95,Ses04F_script01_1_M011,xxx,2.5,3.0,4.0
104.31,106.2,Ses04F_script01_1_M012,ang,2.5,3.5,4.5
108.09,113.48,Ses04F_script01_1_M013,ang,1.5,4.0,4.5
120.24,122.81,Ses04F_script01_1_M014,fru,2.5,3.0,3.5
127.56,133.83,Ses04F_script01_1_M015,fru,2.0,4.0,4.0
134.85,136.9599,Ses04F_script01_1_M016,neu,3.0,3.5,4.0
141.3158,144.5575,Ses04F_script01_1_M017,neu,3.0,2.5,3.5
146.26,148.93,Ses04F_script01_1_M018,fru,1.5,3.0,4.5
151.33,154.0798,Ses04F_script01_1_M019,fru,2.0,3.5,3.5
155.29,158.4,Ses04F_script01_1_M020,ang,2.0,3.5,4.5
160.08,166.388,Ses04F_script01_1_M021,ang,1.5,4.0,4.0
166.43,170.47,Ses04F_script01_1_M022,ang,2.0,3.0,3.5
174.0363,176.6195,Ses04F_script01_1_M023,fru,2.0,2.5,4.5
190.29,201.51,Ses04F_script01_1_M024,fru,2.0,2.0,4.5
203.2,205.693,Ses04F_script01_1_M025,ang,1.5,3.5,4.0
207.42,210.3529,Ses04F_script01_1_M026,sad,2.5,2.0,3.0
214.18,220.13,Ses04F_script01_1_M027,fru,1.5,3.0,4.5
220.1792,224.57,Ses04F_script01_1_M028,ang,2.0,4.0,4.0
226.66,228.92,Ses04F_script01_1_M029,ang,2.0,4.0,4.0
230.3,232.02,Ses04F_script01_1_M030,ang,1.5,3.5,4.5
239.7304,247.12,Ses04F_script01_1_M031,xxx,2.0,2.0,3.0
247.3787,254.64,Ses04F_script01_1_M032,sad,2.5,2.5,3.5
268.56,270.8807,Ses04F_script01_1_M033,xxx,2.5,2.5,3.0
271.93,278.0668,Ses04F_script01_1_M034,ang,1.5,3.5,4.0
278.1,285.8733,Ses04F_script01_1_M035,fru,2.5,3.0,4.5
287.61,291.31,Ses04F_script01_1_M036,xxx,3.0,2.5,3.5
292.63,296.89,Ses04F_script01_1_M037,xxx,2.0,2.5,4.0
298.91,301.54,Ses04F_script01_1_M038,ang,2.5,4.0,4.0
302.19,308.86,Ses04F_script01_1_M039,fru,1.5,3.0,4.5
308.89,319.3535,Ses04F_script01_1_M040,fru,2.0,3.0,5.0
324.42,327.65,Ses04F_script01_1_M041,xxx,2.5,2.0,3.5
330.1928,333.84,Ses04F_script01_1_M042,fru,2.5,2.5,3.5
343.4633,347.1102,Ses04F_script01_1_M043,fru,1.5,3.5,4.5
349.2,351.5675,Ses04F_script01_1_M044,xxx,2.5,2.0,3.5
354.7078,358.2534,Ses04F_script01_1_M045,xxx,2.5,3.0,3.5
7.3127,9.8942,Ses04F_script01_2_F000,ang,2.5,3.0,3.5
10.92,13.962,Ses04F_script01_2_F001,ang,2.5,3.5,3.5
16.94,20.93,Ses04F_script01_2_F002,fru,2.5,3.5,3.5
31.0,34.22,Ses04F_script01_2_F003,xxx,2.0,3.0,3.5
35.63,38.7204,Ses04F_script01_2_F004,xxx,2.5,2.5,3.5
40.5402,43.71,Ses04F_script01_2_F005,ang,2.0,3.5,4.5
45.2,48.39,Ses04F_script01_2_F006,ang,2.0,3.5,3.0
56.95,60.66,Ses04F_script01_2_F007,ang,2.0,3.5,4.5
61.5,66.782,Ses04F_script01_2_F008,ang,2.0,4.0,4.0
66.7973,71.45,Ses04F_script01_2_F009,ang,2.5,3.5,3.5
72.13,77.7008,Ses04F_script01_2_F010,ang,2.5,3.5,4.0
77.7161,82.9155,Ses04F_script01_2_F011,fru,2.5,3.5,4.0
85.43,92.96,Ses04F_script01_2_F012,fru,2.0,3.5,4.5
93.46,101.72,Ses04F_script01_2_F013,xxx,2.0,4.5,4.5
102.5357,105.85,Ses04F_script01_2_F014,fru,1.0,4.5,4.5
106.0376,111.82,Ses04F_script01_2_F015,xxx,1.0,4.0,4.5
111.8487,120.61,Ses04F_script01_2_F016,ang,1.0,4.5,5.0
121.4371,124.68,Ses04F_script01_2_F017,fru,1.5,3.5,4.0
125.56,130.55,Ses04F_script01_2_F018,fru,2.0,4.5,4.0
132.18,135.02,Ses04F_script01_2_F019,fru,1.5,3.5,4.0
135.73,138.16,Ses04F_script01_2_F020,fru,1.5,3.5,4.0
141.9,145.1403,Ses04F_script01_2_F021,fru,1.5,3.5,2.0
9.49,11.5305,Ses04F_script01_2_M000,neu,3.0,3.0,2.5
13.69,17.56,Ses04F_script01_2_M001,neu,3.0,2.5,2.5
20.4,27.037,Ses04F_script01_2_M002,xxx,2.5,3.0,3.5
27.26,31.88,Ses04F_script01_2_M003,xxx,2.5,3.5,3.5
33.51,36.29,Ses04F_script01_2_M004,neu,2.5,2.5,2.5
38.1087,41.7177,Ses04F_script01_2_M005,xxx,3.0,3.0,2.5
43.36,45.32,Ses04F_script01_2_M006,fru,2.5,3.5,2.5
47.6359,57.5912,Ses04F_script01_2_M007,neu,3.0,3.0,1.5
59.85,62.19,Ses04F_script01_2_M008,neu,2.5,3.0,3.0
71.01,72.56,Ses04F_script01_2_M009,fru,2.0,3.5,3.0
82.42,85.88,Ses04F_script01_2_M010,fru,2.5,2.5,3.0
92.23,93.9,Ses04F_script01_2_M011,fru,2.0,3.5,2.5
101.4,103.1779,Ses04F_script01_2_M012,fru,2.0,3.5,3.5
120.27,121.81,Ses04F_script01_2_M013,fru,3.0,3.0,3.0
124.07,126.0248,Ses04F_script01_2_M014,fru,3.0,3.0,3.5
129.82,132.62,Ses04F_script01_2_M015,fru,2.5,3.0,4.5
134.07,136.17,Ses04F_script01_2_M016,fru,2.0,3.5,3.0
136.86,142.5,Ses04F_script01_2_M017,ang,1.5,4.0,4.0
143.8711,151.6842,Ses04F_script01_2_M018,fru,1.5,3.5,3.5
4.34,7.78,Ses04F_script01_3_F000,xxx,4.0,2.5,3.5
9.76,12.65,Ses04F_script01_3_F001,xxx,4.0,3.5,3.5
12.84,17.72,Ses04F_script01_3_F002,xxx,4.0,3.0,3.5
19.35,24.88,Ses04F_script01_3_F003,xxx,2.5,3.0,3.5
25.4981,29.28,Ses04F_script01_3_F004,xxx,3.0,2.5,3.5
29.66,33.2,Ses04F_script01_3_F005,xxx,2.0,3.5,3.0
33.36,37.83,Ses04F_script01_3_F006,xxx,2.0,3.5,4.0
44.32,47.89,Ses04F_script01_3_F007,xxx,4.0,2.5,4.0
48.54,52.07,Ses04F_script01_3_F008,xxx,2.5,2.5,3.5
59.67,62.6615,Ses04F_script01_3_F009,hap,4.0,2.5,3.5
99.83,103.94,Ses04F_script01_3_F010,hap,3.5,3.5,4.0
106.4457,109.8743,Ses04F_script01_3_F011,xxx,3.0,2.5,3.5
110.8202,113.47,Ses04F_script01_3_F012,hap,3.5,3.5,2.5
114.71,117.27,Ses04F_script01_3_F013,hap,4.0,3.0,3.5
119.98,128.594,Ses04F_script01_3_F014,hap,4.5,4.0,4.0
138.33,145.84,Ses04F_script01_3_F015,hap,4.5,4.0,4.5
148.1018,151.0969,Ses04F_script01_3_F016,xxx,3.0,2.0,3.5
151.87,157.3237,Ses04F_script01_3_F017,xxx,3.0,3.0,4.5
157.4813,160.8311,Ses04F_script01_3_F018,xxx,2.0,2.5,3.0
162.61,166.2303,Ses04F_script01_3_F019,xxx,2.5,2.5,3.5
168.7525,173.6393,Ses04F_script01_3_F020,xxx,2.0,3.5,4.0
180.4572,183.64,Ses04F_script01_3_F021,xxx,2.5,2.5,4.0
185.09,188.12,Ses04F_script01_3_F022,xxx,2.0,3.0,3.5
196.82,199.2162,Ses04F_script01_3_F023,neu,3.0,3.0,3.0
201.5808,203.7483,Ses04F_script01_3_F024,sad,2.0,2.0,2.5
205.4,207.4923,Ses04F_script01_3_F025,xxx,2.0,2.5,3.5
321.9775,324.83,Ses04F_script01_3_F026,xxx,2.5,2.5,3.0
326.0,333.54,Ses04F_script01_3_F027,xxx,2.0,3.5,4.5
333.61,340.7009,Ses04F_script01_3_F028,xxx,3.0,4.0,4.5
340.72,343.9288,Ses04F_script01_3_F029,xxx,3.5,4.0,4.5
347.39,350.28,Ses04F_script01_3_F030,hap,4.5,3.5,4.0
7.3178,10.17,Ses04F_script01_3_M000,xxx,3.0,3.0,3.0
17.41,19.96,Ses04F_script01_3_M001,xxx,3.0,2.5,2.5
24.39,25.96,Ses04F_script01_3_M002,xxx,2.5,3.0,2.5
28.8,30.06,Ses04F_script01_3_M003,xxx,2.5,3.0,3.0
32.72,33.89,Ses04F_script01_3_M004,ang,2.0,3.0,3.0
37.3604,44.8877,Ses04F_script01_3_M005,xxx,2.5,3.0,3.5
47.29,49.0651,Ses04F_script01_3_M006,xxx,2.5,2.0,3.0
51.62,54.6613,Ses04F_script01_3_M007,xxx,3.0,2.5,2.0
55.0554,59.75,Ses04F_script01_3_M008,neu,3.0,2.5,3.5
62.25,70.7011,Ses04F_script01_3_M009,hap,3.5,3.0,4.5
71.62,79.3318,Ses04F_script01_3_M010,hap,3.0,3.0,4.0
79.5288,84.3762,Ses04F_script01_3_M011,hap,2.5,3.5,3.0
84.4157,90.9,Ses04F_script01_3_M012,xxx,2.0,2.5,3.5
90.93,100.35,Ses04F_script01_3_M013,xxx,2.5,4.0,4.0
103.8052,107.0763,Ses04F_script01_3_M014,neu,2.5,2.5,3.5
109.33,111.37,Ses04F_script01_3_M015,xxx,2.5,2.5,3.0
112.98,115.28,Ses04F_script01_3_M016,xxx,2.5,3.0,3.0
117.0863,120.64,Ses04F_script01_3_M017,xxx,3.0,3.0,3.0
127.99,133.15,Ses04F_script01_3_M018,hap,3.5,3.0,4.0
133.21,138.7617,Ses04F_script01_3_M019,hap,4.5,3.0,4.0
145.23,149.0082,Ses04F_script01_3_M020,hap,3.5,2.5,4.0
150.6,152.56,Ses04F_script01_3_M021,xxx,2.0,3.5,3.5
159.7671,163.3,Ses04F_script01_3_M022,xxx,3.0,2.0,3.0
165.8756,169.2648,Ses04F_script01_3_M023,sad,2.5,2.5,3.0
173.59,181.1666,Ses04F_script01_3_M024,sad,2.5,2.0,2.5
183.0188,185.69,Ses04F_script01_3_M025,fru,2.0,2.5,3.5
