,happy,sad,frustration,exited,anger,neutral,other,file,emo
2262,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,Ses02F_script01_1_M023,ang
2263,0.0,0.0,0.75,0.0,0.0,0.0,0.25,Ses02F_script01_1_M024,fru
2264,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Ses02F_script01_1_M025,ang
2265,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,Ses02F_script01_1_M026,xxx
2266,0.0,0.25,0.25,0.0,0.0,0.25,0.25,Ses02F_script01_1_M027,sad
2267,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,Ses02F_script01_1_M028,xxx
2268,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,Ses02F_script01_1_M029,neu
2269,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,Ses02F_script01_1_M030,xxx
2270,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,Ses02F_script01_1_M031,fru
2271,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Ses02F_script01_1_M032,fru
2272,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,Ses02F_script01_1_M033,fru
2273,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,Ses02F_script01_1_M034,xxx
2274,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,Ses02F_script01_1_M035,xxx
2275,0.0,0.0,0.25,0.0,0.5,0.0,0.25,Ses02F_script01_1_M036,ang
2276,0.0,0.0,0.25,0.0,0.5,0.0,0.25,Ses02F_script01_1_M037,ang
2277,0.0,0.0,0.25,0.0,0.5,0.0,0.25,Ses02F_script01_1_M038,ang
2278,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,Ses02F_script01_1_M039,xxx
2279,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,Ses02F_script01_1_M040,neu
2280,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,Ses02F_script01_1_M041,xxx
2281,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,Ses02F_script01_1_M042,fru
2282,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,Ses02F_script01_1_M043,neu
2283,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,Ses02F_script01_1_M044,neu
2284,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,Ses02F_script01_2_F000,xxx
2285,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,Ses02F_script01_2_F001,xxx
2286,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,Ses02F_script01_2_F002,xxx
2287,0.0,0.0,0.2,0.0,0.0,0.2,0.6,Ses02F_script01_2_F003,xxx
2288,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,Ses02F_script01_2_F004,oth
2289,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,Ses02F_script01_2_F005,ang
2290,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,Ses02F_script01_2_F006,xxx
2291,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,Ses02F_script01_2_F007,xxx
2292,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,Ses02F_script01_2_F008,fru
2293,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,Ses02F_script01_2_F009,fru
2294,0.0,0.0,0.5,0.0,0.25,0.0,0.25,Ses02F_script01_2_F010,xxx
2295,0.0,0.0,0.6,0.0,0.0,0.0,0.4,Ses02F_script01_2_F011,fru
2296,0.0,0.0,0.2,0.0,0.4,0.0,0.4,Ses02F_script01_2_F012,ang
2297,0.0,0.0,0.4,0.0,0.2,0.0,0.4,Ses02F_script01_2_F013,ang
2298,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Ses02F_script01_2_F014,fru
2299,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Ses02F_script01_2_F015,fru
2300,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Ses02F_script01_2_F016,fru
2301,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,Ses02F_script01_2_F017,fru
2302,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,Ses02F_script01_2_F018,fru
2303,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,Ses02F_script01_2_M000,xxx
2304,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,Ses02F_script01_2_M001,neu
2305,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,Ses02F_script01_2_M002,neu
2306,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,Ses02F_script01_2_M003,xxx
2307,0.0,0.0,0.25,0.0,0.0,0.5,0.25,Ses02F_script01_2_M004,neu
2308,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,Ses02F_script01_2_M005,neu
2309,0.0,0.0,0.0,0.0,0.0,0.5,0.5,Ses02F_script01_2_M006,neu
2310,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,Ses02F_script01_2_M007,neu
2311,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,Ses02F_script01_2_M008,neu
2312,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,Ses02F_script01_2_M009,fru
2313,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,Ses02F_script01_2_M010,fru
2314,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,Ses02F_script01_2_M011,fru
2315,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,Ses02F_script01_2_M012,fru
2316,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,Ses02F_script01_2_M013,fru
2317,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,Ses02F_script01_2_M014,fru
2318,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,Ses02F_script01_2_M015,xxx
2319,0.0,0.0,0.25,0.0,0.5,0.0,0.25,Ses02F_script01_2_M016,ang
2320,0.0,0.0,0.25,0.0,0.5,0.0,0.25,Ses02F_script01_2_M017,ang
2321,0.0,0.0,0.2,0.0,0.2,0.0,0.6,Ses02F_script01_2_M018,ang
2322,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,Ses02F_script01_3_F000,xxx
2323,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,Ses02F_script01_3_F001,xxx
2324,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,Ses02F_script01_3_F002,xxx
2325,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,Ses02F_script01_3_F003,xxx
2326,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,Ses02F_script01_3_F004,xxx
2327,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,Ses02F_script01_3_F005,xxx
2328,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,Ses02F_script01_3_F006,xxx
2329,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,Ses02F_script01_3_F007,xxx
2330,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,Ses02F_script01_3_F008,xxx
2331,0.0,0.25,0.25,0.0,0.0,0.25,0.25,Ses02F_script01_3_F009,sad
2332,0.25,0.0,0.0,0.5,0.0,0.0,0.25,Ses02F_script01_3_F010,xxx
2333,0.25,0.0,0.0,0.5,0.0,0.0,0.25,Ses02F_script01_3_F011,xxx
2334,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,Ses02F_script01_3_F012,hap
2335,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,Ses02F_script01_3_F013,hap
2336,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,Ses02F_script01_3_F014,hap
2337,0.25,0.0,0.0,0.5,0.0,0.0,0.25,Ses02F_script01_3_F015,xxx
2338,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,Ses02F_script01_3_F016,hap
2339,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,Ses02F_script01_3_F017,xxx
2340,0.25,0.0,0.0,0.25,0.0,0.0,0.5,Ses02F_script01_3_F018,xxx
2341,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,Ses02F_script01_3_F019,xxx
2342,0.0,0.5,0.0,0.0,0.0,0.0,0.5,Ses02F_script01_3_F020,sad
2343,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,Ses02F_script01_3_F021,sad
2344,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,Ses02F_script01_3_F022,sad
2345,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,Ses02F_script01_3_F023,sad
2346,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,Ses02F_script01_3_F024,sad
2347,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ses02F_script01_3_F025,sad
2348,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,Ses02F_script01_3_F026,sad
2349,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,Ses02F_script01_3_F027,xxx
2350,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,Ses02F_script01_3_F028,xxx
2351,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,Ses02F_script01_3_F029,hap
2352,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,Ses02F_script01_3_M000,xxx
2353,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,Ses02F_script01_3_M001,neu
2354,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,Ses02F_script01_3_M002,xxx
2355,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,Ses02F_script01_3_M003,xxx
2356,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,Ses02F_script01_3_M004,xxx
2357,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,Ses02F_script01_3_M005,xxx
2358,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,Ses02F_script01_3_M006,xxx
2359,0.25,0.0,0.0,0.5,0.0,0.0,0.25,Ses02F_script01_3_M007,xxx
2360,0.25,0.0,0.0,0.5,0.0,0.0,0.25,Ses02F_script01_3_M008,xxx
2361,0.25,0.0,0.0,0.5,0.0,0.0,0.25,Ses02F_script01_3_M009,xxx
2362,0.0,0.25,0.0,0.5,0.0,0.0,0.25,Ses02F_script01_3_M010,exc
2363,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,Ses02F_script01_3_M011,xxx
2364,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,Ses02F_script01_3_M012,xxx
2365,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,Ses02F_script01_3_M013,xxx
2366,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,Ses02F_script01_3_M014,xxx
2367,0.25,0.0,0.0,0.5,0.0,0.0,0.25,Ses02F_script01_3_M015,xxx
2368,0.25,0.0,0.0,0.5,0.0,0.0,0.25,Ses02F_script01_3_M016,xxx
2369,0.25,0.0,0.0,0.5,0.0,0.0,0.25,Ses02F_script01_3_M017,xxx
2370,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,Ses02F_script01_3_M018,xxx
2371,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,Ses02F_script01_3_M019,xxx
2372,0.0,0.5,0.25,0.0,0.0,0.0,0.25,Ses02F_script01_3_M020,sad
2373,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ses02F_script01_3_M021,sad
2374,0.0,0.75,0.0,0.0,0.0,0.0,0.25,Ses02F_script01_3_M022,sad
2375,0.0,0.75,0.0,0.0,0.0,0.0,0.25,Ses02F_script01_3_M023,sad
2376,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ses02F_script01_3_M024,sad
2377,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ses02F_script01_3_M025,sad
2378,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ses02F_script01_3_M026,sad
2379,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ses02F_script01_3_M027,sad
2380,0.0,0.5,0.25,0.0,0.0,0.0,0.25,Ses02F_script01_3_M028,sad
2381,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ses02F_script01_3_M029,sad
2382,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,Ses02F_script01_3_M030,sad
2383,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,Ses02F_script01_3_M031,sad
2384,0.0,0.5,0.25,0.0,0.0,0.0,0.25,Ses02F_script01_3_M032,sad
2385,0.0,0.75,0.0,0.0,0.0,0.0,0.25,Ses02F_script01_3_M033,sad
2386,0.0,0.75,0.0,0.0,0.0,0.0,0.25,Ses02F_script01_3_M034,sad
2387,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,Ses02F_script01_3_M035,xxx
2388,0.25,0.0,0.0,0.5,0.0,0.0,0.25,Ses02F_script01_3_M036,xxx
2389,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,Ses02F_script02_1_F000,xxx
2390,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,Ses02F_script02_1_F001,neu
2391,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,Ses02F_script02_1_F002,xxx
2392,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,Ses02F_script02_1_F003,xxx
2393,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,Ses02F_script02_1_F004,xxx
2394,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,Ses02F_script02_1_F005,neu
2395,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,Ses02F_script02_1_F006,xxx
2396,0.0,0.25,0.5,0.0,0.0,0.0,0.25,Ses02F_script02_1_F007,fru
2397,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,Ses02F_script02_1_F008,xxx
2398,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,Ses02F_script02_1_F009,xxx
2399,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,Ses02F_script02_1_F010,xxx
2400,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,Ses02F_script02_1_F011,xxx
2401,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,Ses02F_script02_1_F012,xxx
2402,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,Ses02F_script02_1_F013,fru
2403,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,Ses02F_script02_1_F014,fru
2404,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Ses02F_script02_1_F015,fru
2405,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,Ses02F_script02_1_F016,fru
2406,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,Ses02F_script02_1_F017,xxx
2407,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,Ses02F_script02_1_F018,fru
2408,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,Ses02F_script02_1_F019,neu
2409,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,Ses02F_script02_1_F020,xxx
2410,0.0,0.0,0.25,0.0,0.0,0.5,0.25,Ses02F_script02_1_F021,neu
2411,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,Ses02F_script02_1_F022,xxx
2412,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Ses02F_script02_1_M000,exc
2413,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Ses02F_script02_1_M001,exc
2414,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Ses02F_script02_1_M002,exc
2415,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Ses02F_script02_1_M003,exc
2416,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Ses02F_script02_1_M004,exc
2417,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,Ses02F_script02_1_M005,exc
2418,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Ses02F_script02_1_M006,exc
2419,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,Ses02F_script02_1_M007,xxx
2420,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,Ses02F_script02_1_M008,xxx
2421,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,Ses02F_script02_1_M009,neu
2422,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,Ses02F_script02_1_M010,neu
2423,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,Ses02F_script02_1_M011,xxx
2424,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,Ses02F_script02_1_M012,neu
2425,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,Ses02F_script02_1_M013,neu
2426,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Ses02F_script02_1_M014,exc
2427,0.0,0.0,0.0,0.75,0.0,0.0,0.25,Ses02F_script02_1_M015,exc
2428,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Ses02F_script02_1_M016,exc
2429,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,Ses02F_script02_1_M017,neu
2430,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,Ses02F_script02_1_M018,xxx
2431,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,Ses02F_script02_1_M019,neu
2432,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,Ses02F_script02_1_M020,neu
2433,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,Ses02F_script02_1_M021,neu
2434,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,Ses02F_script02_1_M022,xxx
2435,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,Ses02F_script02_1_M023,xxx
2436,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,Ses02F_script02_1_M024,exc
2437,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,Ses02F_script02_1_M025,exc
2438,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,Ses02F_script02_1_M026,exc
2439,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,Ses02F_script02_1_M027,fru
2440,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,Ses02F_script02_1_M028,exc
2441,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,Ses02F_script02_1_M029,xxx
2442,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,Ses02F_script02_1_M030,xxx
2443,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,Ses02F_script02_1_M031,neu
2444,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,Ses02F_script02_1_M032,xxx
2445,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,Ses02F_script02_1_M033,neu
2446,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,Ses02F_script02_1_M034,xxx
2447,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,Ses02F_script02_1_M035,exc
2448,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,Ses02F_script02_1_M036,exc
2449,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,Ses02F_script02_1_M037,xxx
2450,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,Ses02F_script02_1_M038,xxx
2451,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,Ses02F_script02_1_M039,exc
2452,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,Ses02F_script02_1_M040,exc
2453,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,Ses02F_script02_1_M041,exc
2454,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Ses02F_script02_1_M042,exc
2455,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,Ses02F_script02_1_M043,neu
2456,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,Ses02F_script02_1_M044,neu
2457,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,Ses02F_script02_2_F000,neu
2458,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,Ses02F_script02_2_F001,fru
2459,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,Ses02F_script02_2_F002,xxx
2460,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,Ses02F_script02_2_F003,xxx
2461,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,Ses02F_script02_2_F004,xxx
2462,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Ses02F_script02_2_F005,ang
2463,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Ses02F_script02_2_F006,ang
2464,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,Ses02F_script02_2_F007,fru
2465,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,Ses02F_script02_2_F008,fru
2466,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Ses02F_script02_2_F009,fru
2467,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Ses02F_script02_2_F010,fru
2468,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,Ses02F_script02_2_F011,ang
2469,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Ses02F_script02_2_F012,fru
2470,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,Ses02F_script02_2_F013,fru
2471,0.0,0.0,0.5,0.0,0.25,0.0,0.25,Ses02F_script02_2_F014,xxx
2472,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ses02F_script02_2_F015,sad
2473,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,Ses02F_script02_2_F016,sad
2474,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,Ses02F_script02_2_F017,sad
2475,0.25,0.5,0.0,0.0,0.0,0.0,0.25,Ses02F_script02_2_F018,sad
2476,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,Ses02F_script02_2_F019,sad
2477,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ses02F_script02_2_F020,sad
2478,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,Ses02F_script02_2_F021,sad
2479,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,Ses02F_script02_2_F022,sad
2480,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,Ses02F_script02_2_F023,xxx
2481,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,Ses02F_script02_2_F024,sad
2482,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,Ses02F_script02_2_F025,fru
2483,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Ses02F_script02_2_F026,fru
2484,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,Ses02F_script02_2_F027,fru
2485,0.0,0.0,0.5,0.0,0.25,0.0,0.25,Ses02F_script02_2_F028,xxx
2486,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,Ses02F_script02_2_F029,xxx
2487,0.0,0.0,0.4,0.0,0.2,0.0,0.4,Ses02F_script02_2_F030,xxx
2488,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,Ses02F_script02_2_F031,sad
2489,0.0,0.25,0.5,0.0,0.0,0.0,0.25,Ses02F_script02_2_F032,xxx
2490,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ses02F_script02_2_F033,sad
2491,0.0,0.5,0.25,0.0,0.0,0.0,0.25,Ses02F_script02_2_F034,sad
2492,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,Ses02F_script02_2_F035,sad
2493,0.25,0.25,0.25,0.0,0.0,0.0,0.25,Ses02F_script02_2_F036,xxx
2494,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,Ses02F_script02_2_F037,xxx
2495,0.0,0.5,0.0,0.25,0.0,0.0,0.25,Ses02F_script02_2_F038,sad
2496,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,Ses02F_script02_2_F039,xxx
2497,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,Ses02F_script02_2_F040,xxx
2498,0.5,0.0,0.0,0.0,0.0,0.0,0.5,Ses02F_script02_2_F041,hap
2499,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Ses02F_script02_2_F042,hap
2500,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,Ses02F_script02_2_F043,hap
2501,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,Ses02F_script02_2_F044,sad
2502,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,Ses02F_script02_2_F045,hap
2503,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Ses02F_script02_2_M000,exc
2504,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,Ses02F_script02_2_M001,neu
2505,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,Ses02F_script02_2_M002,neu
2506,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,Ses02F_script02_2_M003,neu
2507,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,Ses02F_script02_2_M004,xxx
2508,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,Ses02F_script02_2_M005,neu
